Parameter,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj(Periodic).4,2.6840448625907882,0.10284816710834885,2.4863240088195147,2.6129146486496531,2.6826761852256489,2.7516577505379085,2.8911155384027802,0.0017797527644690015
a_subj(Periodic).5,3.1211703326501103,0.11882020058922496,2.8944740336723997,3.0399723781533736,3.1187319782134715,3.2005085771144577,3.3616918411716492,0.0020015028288370386
a_subj(Periodic).6,3.455231908697856,0.14096220747377694,3.1924123321945719,3.3578948807311337,3.4512512000027091,3.5472024997719789,3.7450930090059922,0.0024636697042909744
a_subj(Periodic).7,2.5462619382867908,0.091832433964991744,2.3711903277476303,2.4846053002236541,2.5433009306541976,2.6048465310264861,2.7338410663627291,0.0015243929455704436
a_subj(Periodic).8,3.00017511664129,0.1065201065286894,2.7969459987720859,2.9273893623628147,2.9986769383830287,3.0713854551976101,3.2126597807073405,0.0015398935537846441
a_subj(Periodic).9,2.4135502556726358,0.092144171530767441,2.2394194157057292,2.3500920173602777,2.4120330805184746,2.4748413358877297,2.597518963737679,0.0014863868490373063
a_subj(Periodic).10,3.6496450061554513,0.14315458621601698,3.3755350043925554,3.5539129870262274,3.6472887210606642,3.7422673673281048,3.9388382410075296,0.0022063382698334104
a_subj(Periodic).11,2.0589284422072915,0.080790050875887143,1.9071130880792704,2.0032554257991015,2.0564630633690251,2.1129100499779505,2.2247394713594018,0.0015352007433739184
a_subj(Periodic).12,2.2913459424640155,0.078065331212792105,2.1475798563604855,2.2371288493597521,2.2895822743949057,2.342718495807266,2.4503113899551132,0.0011922890905937077
a_subj(Periodic).13,4.0662878956936019,0.16095685015344632,3.7660573022824586,3.9539824460986925,4.0630761910065631,4.1731501125150938,4.3926823905899353,0.0023758258904933724
a_subj(Periodic).14,1.8273489277682244,0.07058674512808763,1.6918989882984841,1.7784886306886079,1.8273297215632132,1.8754687803610814,1.9659855189205113,0.0012318327121353227
a_subj(Periodic).15,2.8292736679621009,0.096779330977948386,2.6449468224537389,2.7623429957433734,2.8269637544249369,2.8949918934716061,3.0262706926891676,0.0013641831488118445
a_subj(Periodic).16,2.5323879385081671,0.094882455747135316,2.3552604128635526,2.4667473721325264,2.5298755904692438,2.5949291534640153,2.7271361074164098,0.0016713273808127837
a_subj(Periodic).17,3.1528549113490278,0.11313777034444374,2.9409361874172539,3.0760226582264383,3.149117335399668,3.2272676135116272,3.3847738204016817,0.0018334168701985565
a_subj(Periodic).18,2.2075462705370801,0.085312245821194149,2.0471890176797714,2.1486435491997535,2.2052442057005335,2.2641610783447099,2.3812632914940202,0.0014773203029748287
a_subj(Periodic).19,3.2619345142019323,0.12056025308004685,3.0358982616423771,3.1806163320939569,3.2576501967646405,3.338711197225384,3.5129036909500995,0.0019755588355690151
a_subj(Periodic).20,2.2592846189478211,0.085984823923910048,2.0957113270194729,2.2001609562838134,2.2587780455598461,2.3156797655866588,2.4341398550028153,0.0013920212856764155
v(-4.Aperiodic),-1.482380663235094,0.079168706968013716,-1.638724653598858,-1.5359589478293652,-1.4818666347502072,-1.4286314748482103,-1.3273657539253298,0.0012925999703166154
v(-4.Periodic),-1.4456691767100749,0.0784303036066335,-1.5998584588969651,-1.4986077941204841,-1.4445892527600048,-1.3917106360549454,-1.2930025428265075,0.0011373060932391499
v(-2.Aperiodic),-0.77842974333885229,0.07303016952988127,-0.92299195124630506,-0.82707997138119338,-0.77806085829713179,-0.72891396052505331,-0.63543541378842905,0.00099022369839124299
v(-2.Periodic),-0.82974604161482224,0.075169183188383476,-0.97800687111411122,-0.87990608425016648,-0.83004271643676775,-0.77917875719303398,-0.68399818827523329,0.0011604182845195853
v(-1.Aperiodic),-0.33536575029921989,0.070508292833197095,-0.4731650894499691,-0.382302727360738,-0.33549188173607292,-0.28735090274646474,-0.19647545295360841,0.00092203677526813397
v(-1.Periodic),-0.43942201685411048,0.072220977264996267,-0.58170319878829069,-0.4881189211799466,-0.43889182383018122,-0.39054818156053334,-0.30024159273538703,0.00091798557874581653
v(0.Aperiodic),0.072140064521243261,0.070775803478516544,-0.065726283212879918,0.02552566378845357,0.072759536717743434,0.11909954607716963,0.21014052779345072,0.00091464858899113831
v(0.Periodic),0.045858731585642076,0.070549875805336712,-0.09327693373855761,-0.0012892537331407189,0.045778157692446579,0.093035679840855617,0.18219396817680145,0.00089190580256743972
v(1.Aperiodic),0.48696578925346312,0.070594454932813508,0.34858334036312488,0.43931849711232629,0.48614835456800742,0.53489748389478198,0.62442680375027781,0.00080695113033777007
v(1.Periodic),0.53172168916789142,0.071684355646895487,0.39317678925714444,0.48300512863703315,0.53094218859326425,0.57937758424410091,0.67270835234163961,0.00084860717031459785
v(2.Aperiodic),0.86402822156575598,0.074067756191954659,0.72029444141781451,0.81504622113212755,0.86368005764647282,0.91370305110041583,1.0119308807402192,0.0010291069110122048
v(2.Periodic),0.91535448042811407,0.074432114601887742,0.77140070634887437,0.86594870646688249,0.91420995856783782,0.96553682816311082,1.0625350307443018,0.0010061371694100494
v(4.Aperiodic),1.5136473332395468,0.078497954948900564,1.3577439096115236,1.4617487774477005,1.5141367372026588,1.5660892870985037,1.6649054542973281,0.0012462863227857813
v(4.Periodic),1.5461228566033041,0.079367400162355259,1.3886939230398279,1.4934068028088887,1.5453538439421739,1.5993392686703738,1.6995111684431754,0.001315852336990975
v_std,0.28176282644825607,0.018516677312864396,0.24748767138117084,0.26882902040568757,0.28097311631167027,0.29387563701313468,0.31961173713137936,0.00039229554919790864
v_subj(-4.Aperiodic).1,-1.3224611136976414,0.1429187819508404,-1.6001426140872543,-1.419027824079574,-1.3216514946775011,-1.2246917341879855,-1.0454270532895904,0.0017975978823259221
v_subj(-4.Aperiodic).2,-1.5748817059450897,0.20417907521123776,-1.9814191182823953,-1.7119908465819762,-1.5708007249162121,-1.4373399764613946,-1.1839381254767856,0.0023932500954710594
v_subj(-4.Aperiodic).3,-1.1569049976083645,0.12388351419296163,-1.4013496063465081,-1.2378309548287225,-1.1557145690083808,-1.0749758180887496,-0.91263536473378615,0.0014224612825626413
v_subj(-4.Aperiodic).4,-1.2949621278482233,0.15365254766466127,-1.5989868019203946,-1.3996381647474474,-1.2927165429846454,-1.1901695422291154,-0.99692885901967809,0.0018167814838226856
v_subj(-4.Aperiodic).5,-1.9251310856258976,0.18309840450934178,-2.2881545018114946,-2.0491698276278201,-1.9245611273811174,-1.7991296430455501,-1.5704235014061605,0.0024247740907581026
v_subj(-4.Aperiodic).6,-1.637752006505961,0.16133143929798063,-1.9556907373210772,-1.7465790596669521,-1.6344201730378665,-1.5270053152782943,-1.3342919205605783,0.0018184735533154292
v_subj(-4.Aperiodic).7,-1.891591221482293,0.19548824883067553,-2.283943999047009,-2.0227519933387659,-1.8892748115280584,-1.7571717004108547,-1.5109592087385593,0.0023521072126691358
v_subj(-4.Aperiodic).8,-1.3247814581250865,0.16906030368005695,-1.6615089251417738,-1.4384752445692539,-1.3229174062436273,-1.2084032282013633,-1.0012389637979944,0.0021609349028483354
v_subj(-4.Aperiodic).9,-1.8927603148193335,0.20780555028557715,-2.3061979905404839,-2.031612124749155,-1.8904020705309361,-1.7521050974324941,-1.4838363449874266,0.0025993672916093556
v_subj(-4.Aperiodic).10,-1.6925323842139639,0.16943978188230432,-2.028585287162207,-1.8043991939473765,-1.6895880990838645,-1.5755148210052183,-1.3674218217023206,0.0019784655107334048
v_subj(-4.Aperiodic).11,-1.6166184235535523,0.1857491355504535,-1.9888846143135483,-1.7415244234606846,-1.6161803328679396,-1.4875842923525369,-1.2620619435090057,0.0021827456608466229
v_subj(-4.Aperiodic).12,-1.3240124697112383,0.18247389207028111,-1.6890118336384949,-1.4463494632145506,-1.3233734916927913,-1.1997688429487097,-0.97433353733528594,0.001739466616557801
v_subj(-4.Aperiodic).13,-1.0604967785737287,0.11433305278419181,-1.2921058751237195,-1.1370951832611453,-1.0599162652187144,-0.98158916741977942,-0.84158810752713087,0.0012910440438839322
v_subj(-4.Aperiodic).14,-1.6822488256084245,0.19567411693524683,-2.0777575525793455,-1.8134848969946864,-1.6785255850080516,-1.549007243801265,-1.3072534248436563,0.0022936005209599391
v_subj(-4.Aperiodic).15,-1.2508017548478338,0.16321358898999258,-1.5749508710451785,-1.3600814570567898,-1.2501955875683826,-1.1391903714284191,-0.9384437053658774,0.0020042553046833128
v_subj(-4.Aperiodic).16,-1.5384223363490235,0.15933191426550938,-1.8548421628392107,-1.6451069660401969,-1.5385170047165995,-1.4332612452382989,-1.2216606834570762,0.0021249172325589968
v_subj(-4.Aperiodic).17,-0.98296245356905854,0.14127402811166401,-1.2638449202264159,-1.077618867123789,-0.97885203695230272,-0.88510446757915728,-0.71654663961912302,0.0017302851158991865
v_subj(-4.Aperiodic).18,-1.6365351878258863,0.17874914139459244,-1.9970834938350848,-1.7544439759474608,-1.6335164428415847,-1.5150175177000405,-1.2897835145102796,0.0021488721416783527
v_subj(-4.Aperiodic).19,-1.2380494857729876,0.14934618962950003,-1.5414141030439554,-1.3371397420992204,-1.2337438474478988,-1.1363662279540416,-0.94734416924519338,0.0015663391974914947
v_subj(-4.Aperiodic).20,-1.6245106830358771,0.17961100237138658,-1.977157850707236,-1.744672477142643,-1.6209953859648281,-1.5008638055846086,-1.275777676440349,0.0021615562516644174
v_subj(-4.Periodic).1,-1.4081494469496669,0.1539836100445999,-1.7177683500174163,-1.5081207551212639,-1.4056388135766524,-1.3030657997506936,-1.1121905941990444,0.0018949088458467133
v_subj(-4.Periodic).2,-1.5776689971370135,0.21229470450474922,-2.0013458950206213,-1.7175307202884142,-1.5733005119793946,-1.4356267979379678,-1.1672922044776306,0.0025697292296848512
v_subj(-4.Periodic).3,-1.1249240787684713,0.1228615787120724,-1.370238369574305,-1.2064994817906687,-1.1259941530883906,-1.0412297440393306,-0.88594833388322969,0.0014688562334108002
v_subj(-4.Periodic).4,-1.267246098130135,0.14467292185290243,-1.5469540532577022,-1.3650194943410978,-1.2672935087185666,-1.1699964574491624,-0.98007232321627336,0.0017063636506439086
v_subj(-4.Periodic).5,-1.8921468130295775,0.17615563478235974,-2.248844045700034,-2.0075162512465132,-1.8896883310694568,-1.7723426930134247,-1.5575810853878873,0.0021238446330518251
v_subj(-4.Periodic).6,-1.5819860031541531,0.1531910551290504,-1.8881138102816282,-1.682000603387086,-1.5808113016302388,-1.4774519161692754,-1.2834981794473439,0.001814509664094999
v_subj(-4.Periodic).7,-1.8092555068038025,0.199108615864035,-2.2111308773754619,-1.940549694482602,-1.8060478346374853,-1.6736011667588584,-1.4343572407948419,0.0025392308789605649
v_subj(-4.Periodic).8,-1.2726256347367026,0.15084647065828691,-1.5702353286982329,-1.3757062789401493,-1.2724386742422613,-1.1681722104497785,-0.98286767265950137,0.0018708766948054129
v_subj(-4.Periodic).9,-1.853140802225743,0.18585955280938651,-2.2266081793753472,-1.9749867722142345,-1.8512108223885202,-1.7273049535964402,-1.4945702537468231,0.0023641725826885371
v_subj(-4.Periodic).10,-1.5668980727250386,0.17520254985537567,-1.9262623642484522,-1.6823553865511389,-1.561480654355595,-1.4454712397095641,-1.2352604062619665,0.002115819342964646
v_subj(-4.Periodic).11,-1.4057837110893667,0.16911236608349361,-1.7344733274844799,-1.5198811359513849,-1.4034169534781973,-1.2945931353888194,-1.0687033439666696,0.001719901728841312
v_subj(-4.Periodic).12,-1.4534434907838116,0.19471883999956061,-1.8386894605764326,-1.5860963506661905,-1.4514505554048873,-1.321349449460518,-1.0782071358376317,0.0020853982448582539
v_subj(-4.Periodic).13,-1.0638575115456752,0.12606740499888494,-1.3119687493390237,-1.1496959322333264,-1.0620352697798054,-0.97816676180349393,-0.8184525419030152,0.0014944647409690097
v_subj(-4.Periodic).14,-1.6448836546634866,0.18525166967461848,-2.012222091679388,-1.7719666380098413,-1.6441932370067018,-1.5170250366072557,-1.2819431120406612,0.0021238596456423977
v_subj(-4.Periodic).15,-1.1933366584384086,0.16479018673352802,-1.5297184606281737,-1.3024710685079997,-1.1886104544429166,-1.0801569005910547,-0.88172038166793354,0.0016689905857462761
v_subj(-4.Periodic).16,-1.4506591409670042,0.16945052272264088,-1.785449915747076,-1.5649050865752476,-1.4468000782032651,-1.3358970551699365,-1.1259861642796669,0.0021640181677617864
v_subj(-4.Periodic).17,-1.0268876245145275,0.1390830477233933,-1.3040537244582127,-1.1194164406322411,-1.0264855548058471,-0.9328609387123542,-0.75717449773611711,0.0015739575680994854
v_subj(-4.Periodic).18,-1.52927785765405,0.18475908227078372,-1.8978088505474071,-1.6521832089792996,-1.52862166495473,-1.4046401384593168,-1.1701061583749006,0.0019926889409008167
v_subj(-4.Periodic).19,-1.2456742380044969,0.14818961721840868,-1.5377694116087037,-1.3442544061913806,-1.24346629954685,-1.1459981965357739,-0.96015281138996822,0.001772117082546171
v_subj(-4.Periodic).20,-1.5690865173427662,0.19169057987989915,-1.9655907694855175,-1.6935728567568415,-1.5654281309351936,-1.4382603888985126,-1.2023124744135958,0.0020808360464045477
v_subj(-2.Aperiodic).1,-0.87586299676175494,0.12270570112326137,-1.1185251565090217,-0.95722894349115339,-0.87542938923834435,-0.79323226364300814,-0.63670702180621763,0.0015428844540417025
v_subj(-2.Aperiodic).2,-1.1794160601301567,0.19883405474082444,-1.573036001819869,-1.3133690265618019,-1.1788224434902639,-1.0438846845154486,-0.79373854495701623,0.0023556021867498613
v_subj(-2.Aperiodic).3,-0.59841398008358571,0.12099854379567364,-0.83757292472433442,-0.67943408591900689,-0.59609601600920659,-0.51441936215146411,-0.36651448131846204,0.0012991646183449445
v_subj(-2.Aperiodic).4,-0.6699320935577483,0.13362947057193136,-0.93432471744962453,-0.76022973552407291,-0.66795642106422348,-0.57879133330498955,-0.41077936181961094,0.0014418802092680163
v_subj(-2.Aperiodic).5,-1.020865068895076,0.14483792355418126,-1.3036399966914374,-1.1181488746007717,-1.0203407229413264,-0.92344644796026276,-0.73988531441934502,0.0015925441499772485
v_subj(-2.Aperiodic).6,-0.95530420145607708,0.12401048605460668,-1.1975900925223626,-1.039450413600761,-0.95536529291263728,-0.87256431515761934,-0.71089871070898214,0.0015275009313574495
v_subj(-2.Aperiodic).7,-1.1746466731452168,0.18863349088308326,-1.5532244533226396,-1.3017684773570111,-1.1709662256758206,-1.0471007875901963,-0.80857605048596704,0.0020571191793119174
v_subj(-2.Aperiodic).8,-0.45446006076381157,0.11302264505912724,-0.68202697795739398,-0.52848227104688161,-0.45359956860979433,-0.37766631725010347,-0.2376691023958174,0.0011712356387521947
v_subj(-2.Aperiodic).9,-0.91869468714309754,0.14506114000313194,-1.2112915540334896,-1.0136353770044646,-0.91770791867696433,-0.8202761570680378,-0.64201274244963202,0.001605724764524977
v_subj(-2.Aperiodic).10,-0.65601340614699444,0.11380268727504848,-0.88652506957107946,-0.73178992860664338,-0.65359847647009328,-0.57817489898005126,-0.43669681331125743,0.0010743242334808052
v_subj(-2.Aperiodic).11,-0.64937245350343342,0.14953520994670155,-0.94740672369147294,-0.7486506499292469,-0.64611875190117585,-0.54854113924470316,-0.36348915871895993,0.0018365787327888719
v_subj(-2.Aperiodic).12,-0.84726287912930898,0.16579466295475381,-1.1863873844219683,-0.95752560941696008,-0.84290124057176175,-0.73408768804565905,-0.52905247849167958,0.0018321663093170243
v_subj(-2.Aperiodic).13,-0.37659013693535437,0.093749198529839706,-0.56380434121294432,-0.43941451195728809,-0.37562565945883286,-0.31227923622724102,-0.19706686479259361,0.0011830643818904747
v_subj(-2.Aperiodic).14,-0.98083094757073463,0.16058552101529955,-1.3012713460031549,-1.0880939179385383,-0.98006490665347645,-0.87001893819839615,-0.67076082674088622,0.0018043000123668831
v_subj(-2.Aperiodic).15,-0.86713642216535414,0.15687457620731057,-1.1916094006321607,-0.96768555596869432,-0.86303280323699405,-0.75954775232710103,-0.57742293393401689,0.0015548474820296795
v_subj(-2.Aperiodic).16,-0.70344180663728106,0.14063100291568392,-0.98415875061144154,-0.79734111159328069,-0.70159322751539555,-0.60938069053749211,-0.42958268558381424,0.0016456593237219514
v_subj(-2.Aperiodic).17,-0.33797834807733035,0.11662190222229359,-0.56564355960511459,-0.41602738110019089,-0.33659666479992179,-0.25825316752525729,-0.11171622681509086,0.0010361117029347433
v_subj(-2.Aperiodic).18,-0.68973697423173341,0.13782693455592426,-0.9664039405992797,-0.78210656601760908,-0.68890327397430551,-0.59688817200709687,-0.42284851504338661,0.0014041739135347312
v_subj(-2.Aperiodic).19,-0.53895281294558806,0.12488041410471405,-0.78989523587665667,-0.62125155782787989,-0.53706033808575304,-0.45394582780581061,-0.29785994010512951,0.0012616570120880693
v_subj(-2.Aperiodic).20,-1.0868741339822805,0.17508040056303067,-1.4354649735302505,-1.2043244271986007,-1.0867296895781817,-0.96745149310836553,-0.74389219418317221,0.0020025596101294254
v_subj(-2.Periodic).1,-0.76828900332349948,0.13485259844800782,-1.0336172503395862,-0.85843883018466494,-0.76730154080211799,-0.6757464617632194,-0.50633594668381976,0.0017405079932751224
v_subj(-2.Periodic).2,-0.72230365701335675,0.17040972363707985,-1.0611464482466277,-0.83552042986105923,-0.71878132794669591,-0.60567670405977458,-0.39159903501669424,0.0019001425179704548
v_subj(-2.Periodic).3,-0.80332326451019098,0.12265366084055709,-1.0455086659866299,-0.8845558695625797,-0.80189324996599221,-0.72020694416848707,-0.56725050070877003,0.0013514455414939356
v_subj(-2.Periodic).4,-0.81926700648416007,0.13482717054494217,-1.0958885584468563,-0.90801520246270218,-0.81558759246236001,-0.72856487687756388,-0.56089534310306244,0.001440294573066402
v_subj(-2.Periodic).5,-0.92175387648106843,0.1446595405265354,-1.2217272973156719,-1.0160495286536253,-0.91790458464220925,-0.82246447545443002,-0.64952239075318063,0.001646200734053406
v_subj(-2.Periodic).6,-1.1096131501030184,0.13142984822494758,-1.3727098514634786,-1.1962667299249314,-1.10924641975503,-1.0199130360565407,-0.85127487728328211,0.0015794477137653564
v_subj(-2.Periodic).7,-0.89951011444066431,0.1588802428349452,-1.2081590206899206,-1.0059037021284258,-0.89859227396760222,-0.79495069897241499,-0.58793089392532882,0.001805306787587448
v_subj(-2.Periodic).8,-0.78374242600707034,0.15129747812266225,-1.0871244549878529,-0.88320458309353578,-0.78181600363466175,-0.67991465149195252,-0.49320610275406984,0.0017220724813947178
v_subj(-2.Periodic).9,-1.1445139213102726,0.1562301871195623,-1.4503252824651007,-1.2498581184081092,-1.1437424625235666,-1.0399281720776239,-0.83609800642293974,0.0019966653921203274
v_subj(-2.Periodic).10,-1.0142032982084221,0.17692242191357468,-1.3732605791096724,-1.1315001734643622,-1.0104641899918698,-0.89332448222703276,-0.68244777387906552,0.0022388095586193583
v_subj(-2.Periodic).11,-0.71769615920113927,0.1637131592550948,-1.0443739455159033,-0.8261267026586161,-0.7129236253555975,-0.60497767285860005,-0.40310969339529668,0.0018710488195673829
v_subj(-2.Periodic).12,-0.91699300939232675,0.16807926459048636,-1.2481466239224721,-1.0289676962634433,-0.91627662777331853,-0.80232269035292625,-0.59058563995508828,0.0019073027560214523
v_subj(-2.Periodic).13,-0.29927708671460096,0.094580910926164705,-0.48570141725447757,-0.36197098899538316,-0.29837423224142368,-0.23536930657213001,-0.11607411548493873,0.00090191385927755119
v_subj(-2.Periodic).14,-0.88401753146145889,0.17332424911659317,-1.2257245489665625,-1.0007594943809277,-0.88327599251502131,-0.76505463054882894,-0.55054937170497886,0.0019311565147965414
v_subj(-2.Periodic).15,-0.66689244858847607,0.1506399837177281,-0.97165178160412147,-0.7662435150255904,-0.66312779864834748,-0.56582030034212683,-0.37610775914885308,0.0018594143244440372
v_subj(-2.Periodic).16,-0.8974752986622232,0.14636989723323732,-1.1866857414307723,-0.99402548082387343,-0.89604837290904116,-0.79942855773847055,-0.61124983841893044,0.0015459888112620481
v_subj(-2.Periodic).17,-0.43043898412570508,0.11339272219675282,-0.65424008991214211,-0.50678875869873707,-0.4296799998360134,-0.3526813478560753,-0.21093211407526669,0.0012065011265686883
v_subj(-2.Periodic).18,-0.90857626004093195,0.16228439960277152,-1.2349384344712051,-1.017169523087651,-0.90539647584032701,-0.79738721772912413,-0.59641184114199541,0.0016567133874852713
v_subj(-2.Periodic).19,-0.66914556929835267,0.12652785726186755,-0.9236484503854917,-0.75279348379550393,-0.66872544704061432,-0.58140007105876101,-0.43056491735151003,0.0013126533148257414
v_subj(-2.Periodic).20,-1.2561830675900554,0.18077918270330298,-1.6078711520624478,-1.3816811285533017,-1.254214047047856,-1.130888250534694,-0.90833709186233147,0.002255507722688579
v_subj(-1.Aperiodic).1,-0.25653212190421071,0.11691767023527176,-0.48855342950077074,-0.33416818051635627,-0.25550297430686614,-0.17634508064976506,-0.031475987566155661,0.0013754336463468496
v_subj(-1.Aperiodic).2,-0.66755601612590632,0.18126985383455904,-1.0318209353024377,-0.78830079361078331,-0.66115931156375041,-0.54457448506710482,-0.32243247768697447,0.0019252869616692575
v_subj(-1.Aperiodic).3,-0.59622399962872186,0.10200378980536397,-0.79516904671624733,-0.66591201903664465,-0.59609404653270082,-0.52742330727121167,-0.39940086762441795,0.0012018536627002507
v_subj(-1.Aperiodic).4,-0.30602156667748626,0.12118344330962778,-0.54282682790606662,-0.38821916326433298,-0.30458725096397699,-0.22402185866232199,-0.06754448264233015,0.0013246959477922493
v_subj(-1.Aperiodic).5,-0.33510150467295247,0.10940125744767633,-0.55642423966378418,-0.40706262900235035,-0.33363786971251225,-0.25978017696326672,-0.12912723027682993,0.0011910492904251399
v_subj(-1.Aperiodic).6,-0.57359641871983269,0.10877661894798211,-0.78837879518785892,-0.64579570449260359,-0.57335708933160467,-0.5010351253924642,-0.36232431264408127,0.0011490212647454932
v_subj(-1.Aperiodic).7,-0.26537016472757607,0.13133291260278332,-0.51784788031302842,-0.35754324180244446,-0.26433036918167196,-0.17526338828563182,-0.0089654257717683983,0.0013740953457358064
v_subj(-1.Aperiodic).8,-0.064836984968419206,0.10346423239856586,-0.26829374792276428,-0.13510090585127008,-0.063819647862790985,0.0055033736465549543,0.13450609642328837,0.0011958264343111973
v_subj(-1.Aperiodic).9,-0.54874512335360137,0.14150985525682433,-0.82448383910381651,-0.64430465681840376,-0.5477929749352779,-0.45184185024679679,-0.27542618703944877,0.0015173261656246172
v_subj(-1.Aperiodic).10,-0.10402828139344686,0.098549366236998864,-0.29734908447208636,-0.170936709998945,-0.10397861455431182,-0.0379585383516996,0.08805093279421361,0.0010942530258733452
v_subj(-1.Aperiodic).11,0.017947135960340234,0.14521695909785107,-0.26066235617871514,-0.081263078712827549,0.018768080071110749,0.11459554674162575,0.30590839309604473,0.0016541352341899798
v_subj(-1.Aperiodic).12,-0.16602920481913103,0.13622708089514449,-0.43741355180535058,-0.25736359120904539,-0.16428477799686,-0.073662487704088009,0.095399209680602004,0.0015730433478249282
v_subj(-1.Aperiodic).13,-0.095481470013668621,0.090830146587607102,-0.27635751468743042,-0.15546099732378871,-0.095282114871584139,-0.033155712469423559,0.081110418031737908,0.0010138115427507192
v_subj(-1.Aperiodic).14,-0.38544715477573743,0.15488697410965696,-0.68711165812081254,-0.48945717724437993,-0.38611970880921143,-0.28031444533821293,-0.084844285540062181,0.0017958979274811022
v_subj(-1.Aperiodic).15,-0.37595967614353804,0.12454686038067717,-0.62476043547519811,-0.45718759768429118,-0.37482049526767991,-0.29248919311918353,-0.13455716383738314,0.0011052002289091793
