Parameter,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj(Periodic).4,2.7519198665475817,0.11756539876737991,2.5293856483430335,2.6711708019759026,2.7487396371149404,2.8275469652682261,2.9910235427641707,0.0022406243295248814
a_subj(Periodic).5,3.1575946750981907,0.12732910079913071,2.9097094570762332,3.0693506537945021,3.1589707403256035,3.242754395502415,3.4095621366180957,0.0023382299269877355
a_subj(Periodic).6,3.5462855687238259,0.16201703844592358,3.2501657667162083,3.4339753750554349,3.5397856041335563,3.6504433923699628,3.8855160834757565,0.0033234954272412486
a_subj(Periodic).7,2.5358648980989158,0.10239765777064909,2.3428370277151167,2.4648178006407071,2.5338415225199515,2.604627881521036,2.7407721461388626,0.0018170453737099742
a_subj(Periodic).8,2.9969648335444368,0.11270291390151559,2.7817179873894187,2.9208149500539147,2.9947789522086357,3.0724585534015394,3.2230655420932592,0.0020464852729780185
a_subj(Periodic).9,2.3274416380055438,0.104050858293078,2.1331926912330057,2.2561879153949067,2.32380651662878,2.3961499321672499,2.534416343675002,0.0019920958953648571
a_subj(Periodic).10,3.5355512529960613,0.14751458331117656,3.2540963841329944,3.434005713302128,3.5308128042716702,3.6342838806172564,3.8307721108508708,0.0028527877646277768
a_subj(Periodic).11,1.9162852544068187,0.080923046352898584,1.7629731748552517,1.8611896114617554,1.9143369409515927,1.9699185489028943,2.0820941616345925,0.0015426090391600943
a_subj(Periodic).12,2.3420185879160256,0.092660914162158006,2.1692097881536903,2.2774390014553916,2.3381838775614066,2.4025080811886044,2.5321230963326204,0.0016423299746739523
a_subj(Periodic).13,4.0458238029113547,0.17207629901100849,3.7236080057253256,3.9280382806520708,4.0390326413206354,4.1583853646549302,4.4033387266135451,0.0027357410568761382
a_subj(Periodic).14,1.8339800540030111,0.077675023703365376,1.6869563964036334,1.7808400241124152,1.8323056871762344,1.8852089320660195,1.9918631400527609,0.0014316431999435641
a_subj(Periodic).15,2.8035816700824157,0.10516257421653023,2.6056788855328818,2.7302587504018616,2.8018211357144138,2.8716386235666933,3.0167929345122926,0.0016148443174473898
a_subj(Periodic).16,2.545209898091338,0.10330699867766178,2.3508561719869041,2.4734605036566215,2.5428290873545953,2.6136277637762597,2.7574309266232326,0.0017143803292113651
a_subj(Periodic).17,3.1244434086736255,0.117785265705835,2.9070986311716656,3.0400123715658971,3.1201767645269149,3.2028472214001082,3.3682219959344799,0.0018087801216001361
a_subj(Periodic).18,2.2839550781332751,0.097683076893701037,2.0973134847127555,2.2178950741417403,2.2821977948162036,2.3481993127272349,2.4809006611291093,0.001761373430131171
a_subj(Periodic).19,3.1797198878480484,0.1254926392484732,2.941353202226265,3.0927882369471114,3.177306079832265,3.2632506211313492,3.4369919213444851,0.001994162770042847
a_subj(Periodic).20,2.1827407035598836,0.090983823988280393,2.0052048306203907,2.120746305744154,2.1802440443328108,2.2417894168924417,2.3635388605121577,0.0016564908285112048
v(-4),-1.4792340237170043,0.076965581635881991,-1.6302928381852109,-1.531153261498811,-1.4794181463107301,-1.4277500926029629,-1.3281286092680114,0.0010700303178518371
v(-2),-0.80330826978763636,0.073276156636110368,-0.94852995133392337,-0.85255921195655959,-0.80236971909775845,-0.75397761431148769,-0.65841070024497472,0.0009998896578826068
v(-1),-0.39097000107478025,0.070771217813237516,-0.53195159323001839,-0.43800107852660985,-0.3916054283955287,-0.34474877291901407,-0.2507817421393882,0.00073115868903502628
v(0),0.058286959093682707,0.071284230347787816,-0.080662694697547555,0.010178542205133499,0.057962366952587094,0.10604818453350016,0.20013348831223485,0.00077734515448096972
v(1),0.50661190192570482,0.072072097347706893,0.36678355291895981,0.45775258527181573,0.50652232098781413,0.55572499534718178,0.64730189768821822,0.00078375405755244589
v(2),0.89222006303228085,0.07322964830402251,0.75064653505921308,0.84256601958789767,0.89117972175137128,0.9425758482659583,1.036117120760196,0.00097832067310061038
v(4),1.5436985855285508,0.077011857098421982,1.3947457130687733,1.4911377174574749,1.5426963482703429,1.5948304473302914,1.6961464481239226,0.0011227506820054094
v_std,0.30319955162475498,0.023163902632159228,0.26117162547541173,0.28700423359656441,0.3018467601957594,0.31811853259829981,0.35155520724158734,0.00038735729887028221
v_subj(-4).1,-1.3345711068355828,0.11299352761899586,-1.5586259844967962,-1.4095665687848149,-1.3345986519587982,-1.2573613056866344,-1.1163365862823991,0.0013670157975522062
v_subj(-4).2,-1.648899646993552,0.18055517740636032,-2.0163351704363333,-1.7663620163815636,-1.6434250434313846,-1.5268759052853924,-1.3017471773699212,0.0019913918376886085
v_subj(-4).3,-1.1037627026332513,0.09208304516634773,-1.2843673951812598,-1.165564699839452,-1.1036091699555139,-1.0413409864135064,-0.92387089560512292,0.0010570785052765174
v_subj(-4).4,-1.236940917727823,0.11510505940501642,-1.4635107286479956,-1.3134153774757298,-1.2355740739481977,-1.1595875959415327,-1.0135500843718812,0.0014081716883953242
v_subj(-4).5,-2.0469529068314505,0.14992413850673006,-2.3460407764656424,-2.1457295000735428,-2.0438905445208917,-1.9466543256479145,-1.7643396360350896,0.0020410663449934043
v_subj(-4).6,-1.6460660265487608,0.12344464551505639,-1.8909855686999333,-1.7257860040213151,-1.6465453827365308,-1.5623962253660959,-1.4071927681766567,0.0013611908220950574
v_subj(-4).7,-2.0087350422074004,0.16979391301149585,-2.3556603386390038,-2.1195327122854715,-2.0063922926056206,-1.8937640967147993,-1.6858773965229696,0.0019659064826616376
v_subj(-4).8,-1.2498233357037625,0.12674803883996047,-1.4983214512872844,-1.3348922876603573,-1.2491017413439258,-1.1651897319096487,-1.0009684325451531,0.0014021963685373075
v_subj(-4).9,-2.0323274286187551,0.1671923258519061,-2.3666665652914562,-2.1431085022083214,-2.034045696509001,-1.9182019318640238,-1.7033160719281608,0.0018668284528465366
v_subj(-4).10,-1.6610558029652391,0.14423072179233967,-1.9551230825226493,-1.7532106093535,-1.6593430805588509,-1.5626907033123731,-1.3931492049543879,0.001834150918155036
v_subj(-4).11,-1.4894824924906018,0.14445337454579948,-1.7739914418593854,-1.5852451337018081,-1.4908071579838087,-1.394016896904972,-1.200449535027988,0.0016474482915236662
v_subj(-4).12,-1.3589499968432117,0.1508772412377056,-1.6554827275921693,-1.4617422707759253,-1.3558634759532793,-1.2558819567211699,-1.0666511559271565,0.0017898928730842479
v_subj(-4).13,-0.99843489296763166,0.089030793493342447,-1.1748098064892323,-1.0583451295777282,-0.9983456920136099,-0.9363904826565399,-0.82609138470844101,0.0011629290156679175
v_subj(-4).14,-1.719654740945719,0.15756274386998681,-2.0361181508355313,-1.8249326910791084,-1.7177826023976908,-1.6136359203706918,-1.4153663205079554,0.001953858645486081
v_subj(-4).15,-1.1752147588593895,0.12735516694640073,-1.4334182257818071,-1.2611940983334748,-1.1719262226359761,-1.0881075753517555,-0.93295609427946169,0.0015690613287866434
v_subj(-4).16,-1.4898880389089875,0.13160906598309655,-1.7516401545076032,-1.5788538922859161,-1.4898531679966138,-1.3994446769021052,-1.2335311494032297,0.001895630126468944
v_subj(-4).17,-0.93241646720484528,0.10193314963017218,-1.1363998737591907,-1.0001383803765649,-0.93209483348133138,-0.86390037568405198,-0.72993617831583479,0.0011800352090607924
v_subj(-4).18,-1.6154239849145751,0.14730867036289513,-1.9083932792855112,-1.7157352204249061,-1.6124886559123397,-1.5148907278839574,-1.33399887323593,0.0016930323153721417
v_subj(-4).19,-1.1888592030642453,0.11307703767581478,-1.4125544000711103,-1.263540913989905,-1.1873598123139888,-1.1128023976355585,-0.97116892819190503,0.0014254382560420394
v_subj(-4).20,-1.6737248393009825,0.15295495565084408,-1.9764348864884385,-1.7763790107062902,-1.6728644013797083,-1.5685852725633109,-1.3762847826372129,0.002094234176294606
v_subj(-2).1,-0.82374107971099197,0.097026714653659293,-1.0159560902548108,-0.88950842597063062,-0.82313604091657822,-0.75730332750792706,-0.6373903646871224,0.0012158543305033191
v_subj(-2).2,-0.99247783521840305,0.15322662527483602,-1.3020165016568066,-1.0950520948781284,-0.99001592695869878,-0.88838985014821326,-0.69844691692789929,0.0017882178617759446
v_subj(-2).3,-0.6923864499102671,0.092052418324174864,-0.87429881486200056,-0.75409312981805299,-0.69186955395225413,-0.62879922557038659,-0.51680503817210077,0.0010624369412394223
v_subj(-2).4,-0.73178207717897914,0.10362881841270036,-0.93714263393577379,-0.80263197227685923,-0.73126464355729981,-0.66049451944227,-0.53300321126813344,0.001045815200048436
v_subj(-2).5,-1.0062966615738176,0.11778573093921935,-1.2422765293748492,-1.0850343360546428,-1.0057860098556894,-0.92813903928255503,-0.77832188856465323,0.0014039395755175402
v_subj(-2).6,-1.062553472649455,0.10096493114708162,-1.2618936610476523,-1.1295145848982988,-1.0611960555587703,-0.99376772323509099,-0.86894269687180192,0.001151701293203973
v_subj(-2).7,-1.082140225260803,0.14097139994111729,-1.3607976887930839,-1.1760873160299155,-1.0820124258882744,-0.98738009770419533,-0.80347090320972325,0.0016029010317213325
v_subj(-2).8,-0.54343246811485146,0.095912667411798561,-0.73654693697863316,-0.60655769873085075,-0.54125073720098471,-0.47809351719140181,-0.36128788818942237,0.0010743717665912156
v_subj(-2).9,-1.0688764666104635,0.12074236267712748,-1.3115301887259911,-1.1485737260519031,-1.0658847485671274,-0.9886721016679636,-0.83671491724927338,0.0013178303904761864
v_subj(-2).10,-0.75916363215680482,0.10507931650064593,-0.97858490338024595,-0.82701178702055367,-0.75581039579031639,-0.68601851396750035,-0.56293607529516965,0.0010970195449752881
v_subj(-2).11,-0.63238384413846405,0.12286999854747255,-0.8764371391912511,-0.71410042319116873,-0.63200379950669605,-0.5506345989185063,-0.39145195792255838,0.0014258114334148651
v_subj(-2).12,-0.89868227255617639,0.13693143074112241,-1.1734241982878562,-0.98767161635654521,-0.89600256666874611,-0.80390618307400663,-0.64201440485184658,0.0015998483820406409
v_subj(-2).13,-0.29854821298553114,0.068417302938804922,-0.43696669960071283,-0.34395326704691698,-0.2974500156501329,-0.25311091687025811,-0.16561050093252638,0.00075350575611849411
v_subj(-2).14,-0.96426251616219849,0.13461115912048729,-1.2255689177262497,-1.0554224835371884,-0.96527499129781613,-0.87243626579821609,-0.70173842269087527,0.0015635282254246382
v_subj(-2).15,-0.76321954489306076,0.11759135183245532,-1.004103922875708,-0.8406176902896968,-0.75961492936962915,-0.68223738244210441,-0.54246721664996889,0.0013354571728417485
v_subj(-2).16,-0.78798789646767053,0.11139233874702313,-1.0061035732903507,-0.86295571527841808,-0.78838296192167856,-0.71203397018284509,-0.57319727193909475,0.0013711573253352431
v_subj(-2).17,-0.33991390105200614,0.084318497375491019,-0.50994898538045685,-0.39537904344416946,-0.33910730150539931,-0.28157337806525673,-0.17675063900875854,0.00080949570144610837
v_subj(-2).18,-0.77425013338711157,0.11961261466818925,-1.0105817283547089,-0.85394328881151327,-0.77271759032244347,-0.69350235791050441,-0.54342383493663804,0.0013182195109665571
v_subj(-2).19,-0.57115625768056055,0.093657268473550687,-0.75550787260945906,-0.63483023468160715,-0.57054077676857629,-0.50734893639296619,-0.39066867127872706,0.0011187308661218226
v_subj(-2).20,-1.2971536421386398,0.14836896820449844,-1.5967555463461434,-1.3952029714940244,-1.294757299264147,-1.1961950071471348,-1.0067631360421154,0.0018951912489138024
v_subj(-1).1,-0.46905673626391492,0.091720089629444571,-0.65121293783586376,-0.53093840630650746,-0.46888421513141421,-0.4080985183159605,-0.2916915124357603,0.0010192892042457488
v_subj(-1).2,-0.82238838173026052,0.16323504990835649,-1.1529354810822472,-0.93097561708657106,-0.81794923790867091,-0.70951426592530698,-0.51545628084265327,0.0018735680599949451
v_subj(-1).3,-0.54451109875764736,0.079161487264809274,-0.70247908175055418,-0.5980167545448305,-0.54331034718426241,-0.48993086633025928,-0.39579418283136247,0.00093880428062365648
v_subj(-1).4,-0.34507921696814509,0.092147272149979559,-0.52928039667253113,-0.40708363171425027,-0.34425508097280111,-0.28375638623941324,-0.16524448124547031,0.0010330892932293861
v_subj(-1).5,-0.38989032153786274,0.080760586258616082,-0.55012062093305281,-0.44388692755174863,-0.38867755656914171,-0.33573911753907815,-0.23129012680223515,0.0010367317555450835
v_subj(-1).6,-0.60427229797351223,0.08526996232578625,-0.7731473223366393,-0.66181608336986653,-0.60450472119986143,-0.54633140807749303,-0.43907298258925964,0.0010122315358723111
v_subj(-1).7,-0.31901998979614682,0.10158598077195811,-0.520091614969036,-0.38696533995722587,-0.3184227053632202,-0.25089868016700489,-0.12192307793161161,0.0012142861655425026
v_subj(-1).8,-0.17522202372481879,0.079921900687130787,-0.33049306376839649,-0.22836946107365008,-0.1748924544585394,-0.12142074034768383,-0.01673883081433758,0.00089573447736914923
v_subj(-1).9,-0.53051991779322449,0.10626958777957905,-0.74203586841091718,-0.60084398354874002,-0.5291403661366203,-0.45865644023525931,-0.3261053084447465,0.0011542198226180999
v_subj(-1).10,-0.19222460407071298,0.070588059765191419,-0.33053333106602001,-0.24009066655157185,-0.19185541124705613,-0.14348808778155275,-0.055839549379197995,0.00072540101063770011
v_subj(-1).11,-0.028286479367485653,0.11288444224488349,-0.24413660425480183,-0.10543663640879763,-0.02759172653753927,0.047030690573054978,0.19468556581311014,0.0011873434923836399
v_subj(-1).12,-0.17455555351021454,0.10737496580190815,-0.38059279385915529,-0.24628525818386737,-0.17504017261228599,-0.10265482786157246,0.036580265991001726,0.001230641841268506
v_subj(-1).13,-0.068094256684852042,0.067243327380222234,-0.20028598763374453,-0.11333186345292423,-0.068407128847889354,-0.022840225256039459,0.065297015645397971,0.00079510102866693058
v_subj(-1).14,-0.49579037664195241,0.13252404739898155,-0.76223709208227697,-0.58351045181283245,-0.49554823016620075,-0.40826013030233899,-0.23545212429905626,0.0016456278626502531
v_subj(-1).15,-0.41857291382820705,0.093159042753123783,-0.60312048360682446,-0.48124096995940085,-0.41813006378175416,-0.35492626071893402,-0.23768469848074925,0.0010089974513310465
v_subj(-1).16,-0.50674644444280292,0.1009816854696616,-0.70655903615276716,-0.57474414564555398,-0.50563221413641646,-0.43722973862600162,-0.31292786967195946,0.0012342909721119091
v_subj(-1).17,-0.18111411261460733,0.083864333721641496,-0.34713306549530409,-0.23729416412254803,-0.17981348074849263,-0.12445061954510594,-0.016039683142402228,0.00094215285532364408
v_subj(-1).18,-0.53512989739283967,0.11076317994816913,-0.7550417657096099,-0.60886423649521526,-0.53469314527568712,-0.46212336803774612,-0.31687731569231581,0.0012107919604910269
v_subj(-1).19,-0.18593313315939905,0.082313779314681201,-0.34539517240166395,-0.24249060088540658,-0.18592138825507404,-0.12872088598956366,-0.025800782929049693,0.00096474707771246533
v_subj(-1).20,-0.85361635674284098,0.1364991908265861,-1.1296538193588028,-0.94214172491178017,-0.8524077867571318,-0.76104430714032556,-0.58916020549458514,0.0017316967114482905
v_subj(0).1,-0.043280496373243139,0.087080608280848196,-0.21690338608741982,-0.10129387243291732,-0.042956324710247046,0.014253415218504595,0.12945160603690542,0.00094905180796182897
v_subj(0).2,-0.22323797271541554,0.137300987434398,-0.49141869621262835,-0.31540755563812711,-0.22157911513141992,-0.13207230573456336,0.047533840498679369,0.0015373158371673962
v_subj(0).3,-0.29606161914889051,0.073383824167250325,-0.43961730585262349,-0.34704417043160862,-0.29476355875287319,-0.24649487733410769,-0.15298423696399527,0.00076977868460209272
v_subj(0).4,0.064158111894439818,0.093599309780162593,-0.11853937857077379,0.0010395078209143871,0.065927327037739292,0.12858075813636671,0.24546393180236203,0.0010124162327654019
v_subj(0).5,-0.020089772524393545,0.080198306832843333,-0.17616861742740553,-0.074538783103778039,-0.021197478988044971,0.033130509888286475,0.14217619994928504,0.00087987120590352162
v_subj(0).6,-0.080161945742341784,0.074510230697309734,-0.22710533173456074,-0.13007945931660481,-0.079129855392320092,-0.029293106152687876,0.065744201821319903,0.0008157598569749489
v_subj(0).7,0.073052762316716577,0.094018232204360327,-0.10772805883841707,0.010056720107691874,0.07247235485398934,0.1355259364493388,0.25442378741102367,0.0010428211809401389
v_subj(0).8,0.065421051649825854,0.079975797401005369,-0.089851544522347115,0.011093003511174548,0.065446594033332084,0.11957040716651585,0.22263021434804214,0.00083417748380645623
v_subj(0).9,-0.052076622818525584,0.10118391476728419,-0.25272456659435116,-0.11979400487884262,-0.051513279522412025,0.016148341936440547,0.14552575751076507,0.0010539071735282458
v_subj(0).10,0.11493933221400307,0.070238907358307068,-0.02076459221693927,0.067516989429219354,0.1141146663907386,0.16256508399788755,0.25454976862675799,0.00078409586270817189
v_subj(0).11,0.3064983694029948,0.11470694204409702,0.082723768767224759,0.23041011686825652,0.30519443429859633,0.38231633564668832,0.53758254758779345,0.0012562688372731198
v_subj(0).12,-0.048610036187091275,0.10297139729791678,-0.25114224029091164,-0.11785726169133548,-0.047585872959825748,0.02110367422033449,0.15733192726491396,0.0010900838059775947
v_subj(0).13,0.45782333139854292,0.076790121697633648,0.30901634615983697,0.40586133240532823,0.45718496967993522,0.51051123556419342,0.60878248103911548,0.00094769291017744782
v_subj(0).14,0.20352690826179753,0.12187585747798167,-0.03435051474119695,0.12225028845996461,0.20194850202918047,0.28483818316496778,0.44327884579492882,0.0013804982473808066
v_subj(0).15,-0.12162605812502554,0.088441978538484053,-0.29571194240491866,-0.1812825002421872,-0.12190441880101058,-0.061758361226116582,0.051314240734516292,0.00090701647965820071
v_subj(0).16,0.10536108299449638,0.10112604629322124,-0.090367336571634538,0.036949784613451442,0.10446020467023565,0.17412290846713652,0.30671697827506395,0.0012477822048653216
v_subj(0).17,0.21162962624744322,0.084905056951573146,0.047975196779863005,0.1539995709281459,0.21139126054536128,0.26894229557663363,0.37855376376626348,0.00096699927743116481
v_subj(0).18,0.32885266740454155,0.10068479938705258,0.13478401712099961,0.26181561199876091,0.32784647056943628,0.39593177805295809,0.52747465040610186,0.0012285974203257775
v_subj(0).19,0.22519294106310977,0.080121545333647431,0.067286749811873436,0.17163161511506797,0.22450594825529779,0.27934640136310296,0.3848845136286545,0.00097750426685398045
v_subj(0).20,-0.11506328949066069,0.1033966822173238,-0.31699726730197963,-0.18623035271782984,-0.11493782252573603,-0.04584359197334173,0.089881617926942103,0.0012546188331263963
v_subj(1).1,0.50837249273353646,0.09748537756601322,0.32169436902872284,0.4422993874459944,0.50562423079360108,0.57342592178608265,0.70400729210514101,0.0011383968260925954
v_subj(1).2,0.16530899745860642,0.1295643565075757,-0.09008953589615197,0.077222840537696236,0.16482999104542584,0.25202002887164099,0.41673824391405367,0.0014735655151890807
v_subj(1).3,0.13439365241589357,0.069934097000059967,-0.001819986758177794,0.087523007285630228,0.13509320011608905,0.18105883213633278,0.27153241447766385,0.00065092912653447459
v_subj(1).4,0.54719143192890873,0.094097718492879873,0.36454850127385907,0.48229410476470103,0.54685731430884854,0.61083231541715155,0.72847227979402285,0.0011607258614214544
v_subj(1).5,0.64744105358904391,0.090874306201107868,0.47417440411810841,0.58621593528540883,0.64690330404766749,0.70703330980999612,0.83156835958998188,0.0012486944880764005
v_subj(1).6,0.57031776705406467,0.08434246042400359,0.40615744303758305,0.51298949213596168,0.56954419009172152,0.62641230407376003,0.73835340796575943,0.0010862196846817998
v_subj(1).7,0.60801356343235025,0.096580949553822862,0.4212245577902064,0.54187395879173417,0.60753751575343784,0.67349213178148593,0.79646387070479752,0.0010583550758795806
v_subj(1).8,0.29862480743702358,0.086529088096424886,0.1295199253767903,0.24026123771883212,0.29788835099426869,0.3571117600193332,0.46952362828267691,0.00094753681002346238
v_subj(1).9,0.50514865203815285,0.10351545130252307,0.30349568650148584,0.43434066805180094,0.50348764634148169,0.57521329507784857,0.71085558191302811,0.0012956086080605079
v_subj(1).10,0.69327654526595328,0.079552852721105696,0.53973276398968073,0.63903330427716065,0.69236970232749795,0.74747052887540288,0.85025992974352793,0.00094641904571419121
v_subj(1).11,1.0173036588515918,0.14647728679757804,0.73648678182575089,0.91896179554156987,1.0158145243825896,1.1137328937639512,1.3111553499544091,0.0016433272967703867
v_subj(1).12,0.51984804363100889,0.10310032080731421,0.31961958695538961,0.44888216703351969,0.51954194188623792,0.58880477094968831,0.72703613627529506,0.0011341317754416981
v_subj(1).13,0.66159976521268959,0.083303021757189108,0.50129267018922585,0.60554312735016735,0.66032841077508475,0.71707726303913688,0.82602643984086133,0.0012075304006097993
v_subj(1).14,0.80751314500276128,0.12677940529842266,0.55937047580834609,0.72288553806130729,0.80746350668774491,0.89173824215402042,1.0564054953268824,0.0017061705428481333
v_subj(1).15,0.15918097451649452,0.086427030685489126,-0.0098924381247442184,0.10083929392105873,0.15937253727778122,0.21621020450311312,0.33004503080043535,0.0010573263393640418
v_subj(1).16,0.60509975096225155,0.10827648648815774,0.39079107987599104,0.53327632207899955,0.60400841329101451,0.67741830971047723,0.82106290424007422,0.0012976275383025557
v_subj(1).17,0.35156865473561488,0.081990014210256923,0.19565779797839095,0.29466094927257303,0.35059904015741128,0.40664682456111012,0.51542928052339998,0.0010041012833184226
v_subj(1).18,0.65897721623555194,0.11831555998853374,0.4348579534173761,0.57858271821585783,0.65659055682646461,0.73681614881916413,0.89855933053514803,0.0013630577162304404
v_subj(1).19,0.4121422369734476,0.083328274425771717,0.24851677938667638,0.35637720450094346,0.4116163067361161,0.46874810639270093,0.57733336091976351,0.00085330047088168594
v_subj(1).20,0.24635860617005786,0.10021396565179795,0.050051801985016686,0.17895635903010487,0.247067382200577,0.31442109055555045,0.44159855152637251,0.0012757866008425917
v_subj(2).1,1.0209676510930457,0.10066376776415756,0.82446079364816605,0.95299413804548894,1.0213593493804465,1.0881269552427166,1.2188460108192509,0.0012224593375997751
v_subj(2).2,0.76824040648989822,0.14162881569708791,0.49489646283414301,0.67157774130535108,0.76768207224850793,0.8620890862922459,1.051028314568176,0.0016475765927419621
v_subj(2).3,0.32930096560334449,0.073793349300560723,0.18550504950638663,0.27918790883964373,0.32882520540684212,0.37955176999383511,0.47453255670955125,0.00081973492025645234
v_subj(2).4,1.0671900818150872,0.10818468873654061,0.85754944248068055,0.99263558622722325,1.0666557125296321,1.1413568493188404,1.2800541612300882,0.0012951552955618331
v_subj(2).5,1.2327726079325518,0.13420495635807297,0.97599590062180253,1.1397398993843624,1.2315537087870467,1.3221671253831182,1.4963245882931404,0.0019264710910315602
v_subj(2).6,0.98377134916670328,0.096363698758376887,0.79708410145704067,0.91721611721150287,0.98314765451654673,1.0486115776561409,1.1730756081553264,0.001095097475699207
v_subj(2).7,0.9093858772945147,0.10734383453897171,0.70360811861958328,0.8356303690739052,0.90926191081165486,0.98289194416090109,1.1207283031086437,0.0012445613359446718
v_subj(2).8,0.66082881217043354,0.10542910095893056,0.45604686339819778,0.58945013471121088,0.6589893245458569,0.73049372593147777,0.87148222797484909,0.0010888328242577205
v_subj(2).9,1.0431582942475002,0.12598698279783624,0.80304898267661429,0.95591180620893279,1.0394593286108569,1.1266987565320612,1.291880410847595,0.0015318855274932309
v_subj(2).10,0.97593382733004763,0.097013796857616436,0.78924736820917651,0.90853168690976871,0.97543740675466772,1.0409711881720893,1.17051921443259,0.0010660712783873204
v_subj(2).11,1.3039254927137955,0.14978133879837144,1.0164111574527082,1.2022541066368024,1.300805027537475,1.4043487236896723,1.6051308629094936,0.0019379481579022157
v_subj(2).12,0.94361401485830321,0.12411314350544009,0.70211796903256052,0.8586485374298557,0.94195417873765397,1.0264660442603604,1.18839392747884,0.0013401054223108667
