Parameter,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj.18,2.3772898101699558,0.07431746829118864,2.23632610734593,2.326344366696095,2.3770525045008837,2.4266650705354214,2.5247119339510413,0.0014465577659998337
a_subj.19,3.2276899172336728,0.093600495136905548,3.0483763067493808,3.163862118881855,3.2253906974892281,3.2901161427949988,3.4171250050563344,0.0016799366637402706
a_subj.20,2.3321361055562781,0.068900354168290823,2.2024167029974389,2.2840519823566412,2.3296035199604606,2.3784911279297316,2.4708740176852659,0.0012258615235381191
v(-4.Aperiodic),-1.4583497404919887,0.077921668274996303,-1.6139367055913953,-1.5102308051771109,-1.4575871548125994,-1.4056243522374208,-1.3069665391120884,0.0011973501118503888
v(-4.Periodic),-1.4631261695694053,0.079162560601063386,-1.6178804115611523,-1.5171626890248797,-1.4638680564521716,-1.4090243090563994,-1.3072182534450827,0.0011730608160712781
v(-2.Aperiodic),-0.76577768925248535,0.072372560740540381,-0.9116914220808674,-0.81333968935860423,-0.76551593660469752,-0.71744184242837128,-0.62454768728250842,0.00097722458557722219
v(-2.Periodic),-0.84376770300631321,0.074814892939885067,-0.99023377472534957,-0.89370525047301441,-0.84331911968664908,-0.79388025956812913,-0.69636904260771959,0.00099553717121685743
v(-1.Aperiodic),-0.32880373743278246,0.070709176478521304,-0.47053062390989392,-0.37573840639603906,-0.3287107439420634,-0.28077221520674533,-0.19208427665715594,0.00082729195351580079
v(-1.Periodic),-0.44902712799410283,0.072136079293715946,-0.59224096963142503,-0.49722568937521483,-0.44884127929680007,-0.40064621632067537,-0.306980178121049,0.00085272177394417705
v(0.Aperiodic),0.06589042205847466,0.069215497138982562,-0.072128316642097706,0.020615154594659277,0.066082453628533669,0.11270676144523663,0.20178673075699263,0.00078888561991158584
v(0.Periodic),0.045855205193168991,0.069594729489889748,-0.090780265191964415,-0.0014372497249389056,0.045758953717137736,0.093163121961019696,0.18297149582442027,0.00087279739248078694
v(1.Aperiodic),0.4766766043333171,0.071474233137735932,0.33584589145749749,0.42857308930320642,0.47654567817132221,0.52520018175623973,0.61605449298466253,0.00094925494155466959
v(1.Periodic),0.53793966484719213,0.070847157597097241,0.39899630038009087,0.49028655210246869,0.5373848838129851,0.58578255573130611,0.6780819285965124,0.00099986593300654134
v(2.Aperiodic),0.85017027831299108,0.073022385108973811,0.70908624698459144,0.80089203718503399,0.84923723391162653,0.89893686221648417,0.99521967225205255,0.00095107631326625389
v(2.Periodic),0.93007115031959364,0.07385158250337924,0.78717196827487657,0.88023474213335684,0.92956905604113615,0.97885674363109942,1.0767473133742893,0.0010494531613916428
v(4.Aperiodic),1.4898370941364159,0.076774530725115142,1.3393800309422867,1.4382949806785119,1.4885582606602199,1.5399439317985419,1.6426983467066421,0.00121753385962925
v(4.Periodic),1.5648609745491622,0.079067118275304923,1.4099396553063843,1.5119101043675622,1.5649651537318556,1.6198109625959232,1.7198873102536902,0.00123553515394853
v_std,0.28185932363790589,0.018321870838914098,0.24771010326267312,0.26922488785519616,0.28121844212150732,0.29379042175052889,0.31944608479058617,0.00038040861303681916
v_subj(-4.Aperiodic).1,-1.2921739482714389,0.13875712965682849,-1.5647344270590313,-1.3846914812143485,-1.2902364103408288,-1.2008276112055289,-1.0174772251865181,0.0015833670670098803
v_subj(-4.Aperiodic).2,-1.5569820307492401,0.2062894586374141,-1.9675171383344225,-1.6979364466253752,-1.5523554976762362,-1.4170983918491662,-1.1569189209637556,0.0026087508544614759
v_subj(-4.Aperiodic).3,-1.1451928995484548,0.12027539185741051,-1.3825191394903018,-1.225218755746474,-1.1435962608669219,-1.0652739645029747,-0.91235222227585311,0.001280492783077397
v_subj(-4.Aperiodic).4,-1.2561223057183331,0.15312148019212174,-1.5612068289373044,-1.3583642420045847,-1.2550611561671512,-1.1518749108141044,-0.95959157126833317,0.0017517755435034505
v_subj(-4.Aperiodic).5,-1.931441201917248,0.1796931156226928,-2.2756684866005621,-2.055694257442406,-1.9315764627068814,-1.8105573500150729,-1.5718518399272772,0.0023897454345294567
v_subj(-4.Aperiodic).6,-1.6475629631476918,0.15768872719881813,-1.9603869805054046,-1.7524233712528141,-1.6447517736023871,-1.5394076184934171,-1.3412982964554296,0.0018642906962959358
v_subj(-4.Aperiodic).7,-1.8985272479823412,0.19360143822488873,-2.2832047440945842,-2.0264130316770363,-1.8958913507047497,-1.7675003544085375,-1.5207558468188982,0.0025353754493044611
v_subj(-4.Aperiodic).8,-1.2781196801824291,0.16462865831543499,-1.6084809457181648,-1.3877003979617304,-1.2780579249051534,-1.164098463612973,-0.96194918468118629,0.0019131804515196821
v_subj(-4.Aperiodic).9,-1.8752132370774375,0.21053033244485203,-2.2920687184364672,-2.016206590421934,-1.8762238869974757,-1.7330029995126375,-1.4661333879532257,0.0023646017587625394
v_subj(-4.Aperiodic).10,-1.6963054035627654,0.16699825762826492,-2.0357324601246014,-1.8070785927210258,-1.6935054031688739,-1.5841165278533789,-1.3791996569079172,0.0019953422899585999
v_subj(-4.Aperiodic).11,-1.6025884887716759,0.18394355858669803,-1.9625624098033017,-1.7275127728631756,-1.6024579169417392,-1.4780861346436385,-1.2428725537010079,0.0021147365594378601
v_subj(-4.Aperiodic).12,-1.3047291250047042,0.17981873841608442,-1.6710676732904304,-1.4240299501021481,-1.3020601575777979,-1.1831045984123685,-0.96030968146605422,0.0021523842299781539
v_subj(-4.Aperiodic).13,-1.0163424827438816,0.11126699466357025,-1.2369256054172753,-1.0894857174760681,-1.0147015052448434,-0.94161449309473411,-0.8002954338107815,0.0013619247091163319
v_subj(-4.Aperiodic).14,-1.6028159021919461,0.19163632122267638,-1.9916007777995461,-1.7281960181942506,-1.6008480798874676,-1.4747639145600198,-1.2332567190490022,0.0024737183195430923
v_subj(-4.Aperiodic).15,-1.2209476038469973,0.16047257867831727,-1.5304698770064569,-1.327656288398412,-1.2216081457422592,-1.1131890011780974,-0.909881600710021,0.0016777715346689933
v_subj(-4.Aperiodic).16,-1.5330242923365451,0.15813891493228469,-1.845097987517188,-1.6392479214012841,-1.532258504960283,-1.4266613989841392,-1.2284373174721606,0.0019060026749168201
v_subj(-4.Aperiodic).17,-0.96004171912120095,0.1377917531031759,-1.2348426503063235,-1.0529224950426137,-0.95844604509532161,-0.86412462270875157,-0.69674763771863124,0.0014333102618782254
v_subj(-4.Aperiodic).18,-1.5466826397859725,0.17493095504799153,-1.9019873323862146,-1.6619185785882615,-1.5431592973735571,-1.42540828622652,-1.2121725277925548,0.0019901332242014758
v_subj(-4.Aperiodic).19,-1.2436853110088573,0.1441694558523007,-1.5347119487579262,-1.3389043587260137,-1.2420986757273655,-1.1432199741767493,-0.9687505620178265,0.0016292022519993842
v_subj(-4.Aperiodic).20,-1.5817147829068026,0.17424347950913299,-1.9246829005098587,-1.7025973194513702,-1.5809752928129024,-1.4630610127247647,-1.2427476388672711,0.0018852629735372668
v_subj(-4.Periodic).1,-1.4303032989611972,0.15025344080585687,-1.727379839321455,-1.5325369029732618,-1.4292865015623608,-1.3279220952657285,-1.1356915777961945,0.00178303259244427
v_subj(-4.Periodic).2,-1.5852233826326694,0.21229783738542063,-2.0036119002959016,-1.7277897865644505,-1.5816265786029429,-1.4411189437988305,-1.1735763355856514,0.0020561950047516563
v_subj(-4.Periodic).3,-1.1374928111340084,0.12148031809848639,-1.3727080486135259,-1.2193314930141264,-1.1383012340033987,-1.0551543985620566,-0.90043270342743964,0.0013808742226151707
v_subj(-4.Periodic).4,-1.2979626533512105,0.14693508633143573,-1.5863038585540286,-1.3971177042516516,-1.2983667393439513,-1.1993335936174101,-1.0084920119304002,0.0015284884565489943
v_subj(-4.Periodic).5,-1.8854791635937174,0.16876966962687226,-2.227916449050281,-1.9980049791436754,-1.8819575837456344,-1.7713991122643868,-1.558535993564764,0.0019379926997209289
v_subj(-4.Periodic).6,-1.5736543836547472,0.15158446728662875,-1.8822549935479076,-1.6732965664583981,-1.5723011999824901,-1.4710330105551974,-1.2801052555180497,0.0016673413605446936
v_subj(-4.Periodic).7,-1.7927486648037998,0.19891745836999938,-2.1937921152125197,-1.9216781855443612,-1.7886192252770268,-1.6578034396915049,-1.4126357527755311,0.0024146372812622044
v_subj(-4.Periodic).8,-1.3081009664769252,0.14927265103590248,-1.6027855038400411,-1.4084831953350596,-1.3091072778250659,-1.2089700423456085,-1.0118891568692949,0.0015826102060033382
v_subj(-4.Periodic).9,-1.8611565026036703,0.18197631011751533,-2.2159714973244982,-1.9826174586321805,-1.8614557524480919,-1.7379172273478076,-1.5090127828400852,0.0019143810267815344
v_subj(-4.Periodic).10,-1.5682612301401277,0.1745579928937985,-1.9323325493299071,-1.6820820362475599,-1.5601482115279648,-1.4487594220245956,-1.2475431732119273,0.0020522126603358592
v_subj(-4.Periodic).11,-1.4067851570759733,0.16929654745003306,-1.7412629401677067,-1.5197718673212335,-1.4050346647405254,-1.2936158974641097,-1.0782998579342777,0.0022939502132518241
v_subj(-4.Periodic).12,-1.4673399366076909,0.19239348432781012,-1.8455263843330372,-1.5962958910182863,-1.465617689893866,-1.3374004078209167,-1.0922413886200821,0.00193978954166068
v_subj(-4.Periodic).13,-1.1117773324113198,0.1271090628874165,-1.3730942807564164,-1.1969923086896916,-1.1090307194389157,-1.0270836494270292,-0.86990460957750204,0.001417108887430209
v_subj(-4.Periodic).14,-1.7111672982961885,0.18556231119426647,-2.0816094179093021,-1.8363394109101072,-1.7095073562060712,-1.5868500735544655,-1.3505251391580555,0.0022902268743557994
v_subj(-4.Periodic).15,-1.2208875448818886,0.16652442349031352,-1.5661706996027516,-1.330642680903386,-1.2149742516043318,-1.1069174547059326,-0.90357090672033924,0.0017745178432280895
v_subj(-4.Periodic).16,-1.4400424259778157,0.168636944540519,-1.7800049208256339,-1.5527210264421945,-1.4391222520849944,-1.3275035751528677,-1.1148291277225837,0.0018448337599664146
v_subj(-4.Periodic).17,-1.052473817316564,0.134769324660762,-1.3285840400921418,-1.1406476663200542,-1.0493379339383169,-0.95925500029261757,-0.79815673278274835,0.001416236745498532
v_subj(-4.Periodic).18,-1.6045959994227403,0.18638673635582195,-1.9812363235946124,-1.7260641824445946,-1.6004904868688636,-1.4761859303811189,-1.2463578874256886,0.0022463572893090889
v_subj(-4.Periodic).19,-1.2382257548715387,0.14430200774872409,-1.5194257849474133,-1.33588831716223,-1.2381911017775069,-1.1396721185858998,-0.95771735636652178,0.0017327067297881007
v_subj(-4.Periodic).20,-1.6054422728517992,0.19259118617496851,-1.9937897402528859,-1.7310098921638648,-1.5982603287614681,-1.4740291712409233,-1.2482833607770765,0.0021138712730639983
v_subj(-2.Aperiodic).1,-0.85776407510840491,0.11728505014681662,-1.0837439303009837,-0.93715995010420405,-0.8577453629289945,-0.7773727378610138,-0.63005613183353115,0.0013504571249967523
v_subj(-2.Aperiodic).2,-1.1666681633135785,0.19883732508368535,-1.5643605761894901,-1.2988650025021387,-1.1623336136876299,-1.0292021161760756,-0.78254211790843065,0.002195001409672753
v_subj(-2.Aperiodic).3,-0.59051627607974966,0.11822757869142145,-0.82506490069951033,-0.67065867170071747,-0.58905071797984387,-0.50879503303034035,-0.36723189196284794,0.0012572686243281438
v_subj(-2.Aperiodic).4,-0.65392752296247059,0.13197793951018,-0.91700361053701496,-0.74121290817578389,-0.65273485490527194,-0.56446806938798166,-0.39872953051709159,0.0013691970642099468
v_subj(-2.Aperiodic).5,-1.0238986947208355,0.14463930180627319,-1.3073951878878283,-1.1219354599692593,-1.0226887512669587,-0.9251222461137415,-0.74502638050492898,0.0015429738718118534
v_subj(-2.Aperiodic).6,-0.96635494416385481,0.1236612676285548,-1.208659976517007,-1.0514601208733614,-0.96536878136404836,-0.88299524951964536,-0.72663114058479694,0.0014012482884176406
v_subj(-2.Aperiodic).7,-1.1868254977463346,0.18633950514772596,-1.5579197969709546,-1.3099430476820064,-1.1849173270618678,-1.0582979341699053,-0.8298782704408596,0.002193211275872956
v_subj(-2.Aperiodic).8,-0.43727980312281106,0.11234075990615099,-0.66320056650013992,-0.51237865954751727,-0.43574769374114969,-0.35975939595469275,-0.22395546848571835,0.00091786841041533211
v_subj(-2.Aperiodic).9,-0.9096244883685688,0.14684807793740715,-1.2032095183206415,-1.0078553203711966,-0.90871117187214112,-0.80856138138048128,-0.62272173376273443,0.0015780626403123243
v_subj(-2.Aperiodic).10,-0.65984054324871655,0.11406447962564344,-0.89449951308586129,-0.73446721874387411,-0.65773350410674913,-0.58364560737698135,-0.44041070141354099,0.0012974232065712575
v_subj(-2.Aperiodic).11,-0.64195992706971916,0.14800527381340656,-0.93420895948720051,-0.73970134805897159,-0.64118549039005956,-0.54093977293903284,-0.35771832484874638,0.0016698634646005503
v_subj(-2.Aperiodic).12,-0.83741907544763095,0.16895298289086835,-1.1755532669582582,-0.94777568723938355,-0.83375279487500231,-0.72252249959311099,-0.51448539241904478,0.0020759905497364792
v_subj(-2.Aperiodic).13,-0.35720158743225527,0.092627889449880374,-0.54388618762928953,-0.41775707524967653,-0.35585414483307387,-0.29495114441406178,-0.17831135990451646,0.0010788210460265992
v_subj(-2.Aperiodic).14,-0.92960729443689993,0.15884777668038819,-1.2509039980723009,-1.03620584508724,-0.92774271895036464,-0.82167829617635679,-0.62013467726973359,0.0018258630298840402
v_subj(-2.Aperiodic).15,-0.84888966365638174,0.15976357982834297,-1.1750589524806747,-0.9529393466551126,-0.84398034654099852,-0.73701134908775479,-0.55552164046602948,0.0015378074347280036
v_subj(-2.Aperiodic).16,-0.70009045529913771,0.13960024556879727,-0.9766825175068985,-0.79337933541987748,-0.697678843176054,-0.60584797286169301,-0.43243267330124924,0.0016302964480556694
v_subj(-2.Aperiodic).17,-0.32981127502504132,0.11345505643107034,-0.5579875865615409,-0.40530217835960858,-0.32770280409765085,-0.25323502733746506,-0.11325882202184934,0.0011175338478507997
v_subj(-2.Aperiodic).18,-0.64768307957050064,0.13784732953769946,-0.91888158333411418,-0.73959384888621271,-0.64743577799745311,-0.5544330748146884,-0.38182333938754565,0.0014901462401715221
v_subj(-2.Aperiodic).19,-0.5444060690427619,0.12327114902560972,-0.79277262014713679,-0.62708601466443392,-0.54350874116256542,-0.46021132980279117,-0.30546591323945327,0.0014086536041707722
v_subj(-2.Aperiodic).20,-1.0555097440432131,0.17058071446043202,-1.3975469920485122,-1.1699556380983127,-1.0523410787884151,-0.94024328745175256,-0.72295421467229182,0.001940550144151463
v_subj(-2.Periodic).1,-0.7873543778696378,0.1340322203148375,-1.0571138964123035,-0.8762563451020815,-0.78465595542843425,-0.696340626539806,-0.5327187851827756,0.0016631110578759864
v_subj(-2.Periodic).2,-0.73049416281004742,0.16902731367041435,-1.0666872794875015,-0.84207448487399683,-0.72848699102780934,-0.61354404037981269,-0.40720080442803808,0.0018812877291710804
v_subj(-2.Periodic).3,-0.81311638280917842,0.12245858336843321,-1.0525001223995281,-0.8956650197951026,-0.81289051849332661,-0.72913426973123241,-0.57723461178438318,0.001373587928823959
v_subj(-2.Periodic).4,-0.84121178075368641,0.13600838045936348,-1.1103310870589975,-0.93228542389810765,-0.83935964699103283,-0.74701992560405528,-0.58409801705251008,0.0013872169799118274
v_subj(-2.Periodic).5,-0.91687992743662694,0.14633024806871378,-1.2131086950986809,-1.0131707450144161,-0.91404335151484173,-0.81540435074683182,-0.63780760530957425,0.0016098795724585134
v_subj(-2.Periodic).6,-1.1018187546839531,0.13241016880249898,-1.3607908875788499,-1.189610892748278,-1.1012687474728302,-1.0122313155202092,-0.84326173501015977,0.001494137013592892
v_subj(-2.Periodic).7,-0.89189092939081782,0.15744741922570632,-1.1991210518000988,-0.99624671715764967,-0.89032605293529299,-0.78545116719859454,-0.58916480867202203,0.0016277616616417339
v_subj(-2.Periodic).8,-0.81972234035549829,0.15159003131604876,-1.1250474054095454,-0.92113841981853595,-0.81643091134815127,-0.71597816570252859,-0.53047626801722081,0.0015753549464521451
v_subj(-2.Periodic).9,-1.1469886869243306,0.16150784178582886,-1.470051644486789,-1.2552023770811018,-1.1456056123333196,-1.035213388938873,-0.84044594972798659,0.0017626186786549275
v_subj(-2.Periodic).10,-1.0079799626314452,0.1707659270732689,-1.3507353985108335,-1.1208402401674726,-1.0034322668772993,-0.89084825286578528,-0.68370691850188581,0.0021924529832286462
v_subj(-2.Periodic).11,-0.72171745804508591,0.16567254264980866,-1.0528645584995078,-0.82893203160318096,-0.72148602164853504,-0.61290847962226735,-0.39033038925569929,0.001912492155421251
v_subj(-2.Periodic).12,-0.92830629860977476,0.16698370607657151,-1.2708599481376797,-1.0378622948231901,-0.92573768651984656,-0.81564675614819326,-0.60239657005161296,0.0019867214876798326
v_subj(-2.Periodic).13,-0.31438311598087382,0.093165402126214575,-0.5009178793793202,-0.37755250486172065,-0.31254603660688507,-0.25134829891304078,-0.13151441559161925,0.00096907604414106616
v_subj(-2.Periodic).14,-0.92255587656229532,0.17558627722329428,-1.2710099356725586,-1.036891399468741,-0.92163812734210526,-0.8039237037450454,-0.57905820388195661,0.0020003183900583351
v_subj(-2.Periodic).15,-0.68143439601132894,0.15199004595509122,-0.98751803791456727,-0.78213273618788237,-0.67758709503761683,-0.57761690097075225,-0.39127099268065024,0.0016685224184600886
v_subj(-2.Periodic).16,-0.89507203865164797,0.14670126780673717,-1.194825213630206,-0.99172780245546566,-0.89215788589895317,-0.79515913269131255,-0.61726456610469949,0.0016749017178838668
v_subj(-2.Periodic).17,-0.44567150664144339,0.11813991787685038,-0.68068975996224579,-0.52372213850769278,-0.44510281280720532,-0.36724041508698546,-0.21569396418488362,0.0014000469713071509
v_subj(-2.Periodic).18,-0.959343986871529,0.16872603579100157,-1.2981910694133749,-1.0719676592159191,-0.95595425244882615,-0.84149464443062238,-0.64026621056407418,0.0017479240574701765
v_subj(-2.Periodic).19,-0.6686066247639848,0.1242121731926259,-0.91988190378969681,-0.75090700805466382,-0.66513563144352972,-0.58414993541981863,-0.43283755411569247,0.0012839840829731654
v_subj(-2.Periodic).20,-1.2911215524507227,0.18149889823980014,-1.6469280351824982,-1.4120869351359819,-1.291409615782779,-1.1715850269944021,-0.93156379909504272,0.0019963440724487915
v_subj(-1.Aperiodic).1,-0.24784363833461792,0.11375397529879937,-0.47438818857401438,-0.32353381855672292,-0.24693629883397195,-0.17188776593578231,-0.028537542954618633,0.0011166021825203616
v_subj(-1.Aperiodic).2,-0.66747808149503984,0.18805573726830271,-1.045959385131209,-0.7923850755645403,-0.66283609755027961,-0.53884501005197361,-0.30774431403217406,0.0022895843406036177
v_subj(-1.Aperiodic).3,-0.59161143382885106,0.10419391668378916,-0.79824557831314702,-0.66047495482384755,-0.59147417459655205,-0.5200549816852339,-0.3892253431209648,0.0010512315226249328
v_subj(-1.Aperiodic).4,-0.29976131932059591,0.12122050308692377,-0.53990509842467427,-0.38112568775903699,-0.29898164755563478,-0.21802875301536861,-0.058600631182758711,0.0011953551257348129
v_subj(-1.Aperiodic).5,-0.33455335266541381,0.10715860695201228,-0.54971109670109719,-0.40630748287891427,-0.33258566344726792,-0.26075359248777441,-0.1274543377190418,0.0011916353030272443
v_subj(-1.Aperiodic).6,-0.58354557433781407,0.10892926515095074,-0.79793536560636746,-0.65676989637937888,-0.58232620311525007,-0.51068713743969263,-0.36909553692119923,0.0012095120225568082
v_subj(-1.Aperiodic).7,-0.26694504106892675,0.13114406385245278,-0.52494140823356383,-0.35472471410048118,-0.26479597158986845,-0.17759813456493234,-0.014779167395083004,0.001266114585429118
v_subj(-1.Aperiodic).8,-0.063116872343870561,0.10113769800877231,-0.26562118607246193,-0.13040652407506154,-0.06297495653523269,0.0038896533134925304,0.13521408332399004,0.0010227777093753567
v_subj(-1.Aperiodic).9,-0.54691311545806665,0.14248361931909723,-0.8334415201408012,-0.63981040899805464,-0.5448462402399904,-0.4490312544712462,-0.27923937367328078,0.0014003073722369404
v_subj(-1.Aperiodic).10,-0.10460958919182313,0.09624189449417804,-0.29840973825835854,-0.16837498764222605,-0.10338052558690841,-0.038884146373369122,0.08288784038549557,0.00086177877794049534
v_subj(-1.Aperiodic).11,0.022769102554888634,0.14281674867856384,-0.25692557115195891,-0.071615831801977226,0.02187897263200711,0.11997404053423799,0.29946302730670749,0.0015854598003101187
v_subj(-1.Aperiodic).12,-0.16776874593489471,0.13536095881559329,-0.43945038967445077,-0.2581136276257755,-0.16815344510153432,-0.074325608818793187,0.093190180261183198,0.0013929306587063331
v_subj(-1.Aperiodic).13,-0.089754590406914622,0.088756987340522828,-0.26785608596098648,-0.14842280386012924,-0.088357318053205028,-0.030600847160497435,0.083107508747213121,0.00090349812124078648
v_subj(-1.Aperiodic).14,-0.36445616000954062,0.15522295860546176,-0.67017437358492282,-0.47029810477419765,-0.36366752143815928,-0.2597042370466689,-0.057634679732801342,0.0014905566900489354
v_subj(-1.Aperiodic).15,-0.36597461388002289,0.12355568238460429,-0.61266915085776397,-0.44793471708379351,-0.36488915908840486,-0.28107012019306754,-0.13086110527415917,0.0013572796834799819
v_subj(-1.Aperiodic).16,-0.57431060178006621,0.12989531431442866,-0.82699262739079893,-0.66361870594392491,-0.57235891116426252,-0.4840238451591759,-0.32501010899368343,0.0014462753519919587
v_subj(-1.Aperiodic).17,-0.17059406557684489,0.10882625278019945,-0.38929480200527822,-0.24186410842264583,-0.16886165216362198,-0.09706036068679913,0.040418267251711604,0.0010267142103911229
v_subj(-1.Aperiodic).18,-0.4735052753556247,0.13625679896782711,-0.74214579040545403,-0.56471225081889509,-0.47541106729735116,-0.38109484290172019,-0.20741914161853381,0.0014546328938051974
v_subj(-1.Aperiodic).19,-0.095124987357332158,0.1059109520348933,-0.29966666447506629,-0.16740505857701551,-0.094581599100682423,-0.024068020747138152,0.10938945918106135,0.0012480270113212151
v_subj(-1.Aperiodic).20,-0.61540205000148718,0.15870667858314674,-0.9372168736411588,-0.72115207143578175,-0.6130422307893818,-0.5072225879724277,-0.31623248038857499,0.0018585321815413069
v_subj(-1.Periodic).1,-0.69636264628896438,0.120110043259872,-0.93147179144696746,-0.77813573601498032,-0.69576692132002804,-0.61528038441613608,-0.46606229472464045,0.0013358586042189796
v_subj(-1.Periodic).2,-0.73926033056825458,0.19537084614774519,-1.133804415187569,-0.86646084641207211,-0.7370668617721815,-0.60854656026763254,-0.3628682839036923,0.0022533388420147558
v_subj(-1.Periodic).3,-0.46270042432995889,0.10653407366044811,-0.67880262476235387,-0.53288915266474568,-0.4594664490534644,-0.39122607317720504,-0.25557944735217486,0.0011740454745641287
v_subj(-1.Periodic).4,-0.41266716790645669,0.12374580439534613,-0.65555041229302835,-0.49568476043581156,-0.41189652342829697,-0.33073465371467647,-0.16877590057681524,0.0013573779959794167
v_subj(-1.Periodic).5,-0.43569883915311447,0.10829451661244541,-0.64962048941662276,-0.509962829416162,-0.43515882665713829,-0.36286904574786216,-0.22433202051080925,0.0013788565207184969
v_subj(-1.Periodic).6,-0.58149580976289195,0.11595219285389938,-0.8123039612518701,-0.65910277263658723,-0.57893803350886208,-0.50243088595581586,-0.36028179653774783,0.0011909432724327334
v_subj(-1.Periodic).7,-0.37370285517711238,0.13109117533191228,-0.63363923008145462,-0.45988595798618215,-0.37530691931313975,-0.28574242461950261,-0.11717353214313175,0.0011920782614812143
v_subj(-1.Periodic).8,-0.36495332901715238,0.11972711068362943,-0.60650630368784475,-0.44275179762427341,-0.36298435394363299,-0.28488419821257338,-0.13397390160422984,0.0011876377708890059
v_subj(-1.Periodic).9,-0.47362242077915206,0.13612682455159858,-0.74561344740477309,-0.56353241428542988,-0.47224553178989481,-0.38214929572066458,-0.20827897671759943,0.0012187699529271575
v_subj(-1.Periodic).10,-0.32653065625541056,0.10322778538882069,-0.53986518266189576,-0.39364272499631048,-0.32321685134937217,-0.25556267281188561,-0.13434078071562827,0.0012725061596328456
v_subj(-1.Periodic).11,-0.25065075941036896,0.14550206138037561,-0.53563131610487669,-0.35033280623701368,-0.24851573492399281,-0.14972033896240244,0.034085879600368241,0.0015841075592250738
v_subj(-1.Periodic).12,-0.2424589159609519,0.14051230763277392,-0.51654479182423185,-0.33697514716715926,-0.24062316673104323,-0.14681132038644384,0.031640653142803954,0.0014976476109657291
v_subj(-1.Periodic).13,-0.10491319896415575,0.094084449427074973,-0.29011024671878283,-0.16702016842887102,-0.1049676928329375,-0.042096219428923165,0.08140870147725876,0.0010270422106156728
v_subj(-1.Periodic).14,-0.62149984724702512,0.17259035734000694,-0.96518192290959559,-0.73610307579089351,-0.62121173906928917,-0.50404070237916399,-0.28797335696321313,0.0017573745221395186
v_subj(-1.Periodic).15,-0.45249206007679332,0.12391284706273169,-0.69955612872478845,-0.53606122778088106,-0.45308689502100002,-0.36723894050470007,-0.21101589093782691,0.0013283453667093752
