Parameter,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v(0.Aperiodic),0.067186475669502976,0.069974562930609718,-0.072164064651394827,0.020846897183842257,0.067172759115783243,0.11342177175092194,0.20654580262392902,0.00092574109185054681
v(0.Periodic),0.047241340025311794,0.070831430293315761,-0.092390164913618719,0.00028831117965918973,0.047381994085154241,0.094516786418683441,0.1884966508703039,0.00090869906258266052
v(1.Aperiodic),0.47915514945784271,0.0713423098870722,0.33702818013647329,0.43206197237949645,0.47881412647585719,0.52725244135995453,0.61905638255573647,0.00097063534370187313
v(1.Periodic),0.53597225942992399,0.072048234080888174,0.39737451448027916,0.48750846191486913,0.53519130422390238,0.5848524990719578,0.67797615811021228,0.001017521132255916
v(2.Aperiodic),0.85213149613565986,0.073788444380437371,0.70997274973145708,0.80154313019743884,0.8517699708611759,0.90182717516574062,0.99890156123741591,0.00096754126898538522
v(2.Periodic),0.92278394096880223,0.074039350366282744,0.77457953770828236,0.87284801331240058,0.92352971528457206,0.97292952411988365,1.0661261756735976,0.00093766579398256412
v(4.Aperiodic),1.4970290451246575,0.079413632571753393,1.3427670901287652,1.4441129915971307,1.4967944624145217,1.5509359244185026,1.653267662079261,0.0012286200990463041
v(4.Periodic),1.5532916615694758,0.079486691509308038,1.4002333708376173,1.4992550675225695,1.5526640855866707,1.6062746579408038,1.7096830611417677,0.0012917608690913682
v_std,0.28333393521888939,0.018453106812082069,0.24879983510870851,0.2704752379961724,0.282986094409517,0.29558370278340562,0.32093603710898599,0.00038740605778409757
v_subj(-4.Aperiodic).1,-1.3019838954062608,0.14267330023722835,-1.5878878419368729,-1.3978039865708836,-1.3012186139781361,-1.207090965921235,-1.0252736198258283,0.0018252478975810302
v_subj(-4.Aperiodic).2,-1.560028206366612,0.20292669887311246,-1.9666373226776437,-1.6954374195992346,-1.5559160900790758,-1.4202441397264045,-1.1741857703559941,0.0022077307185759923
v_subj(-4.Aperiodic).3,-1.156084896479876,0.1235527129459188,-1.3999969470660307,-1.2402253266441829,-1.1551101348595032,-1.0718158212055524,-0.91568131030307753,0.001574659851686862
v_subj(-4.Aperiodic).4,-1.285451503218672,0.15340930318209106,-1.5938898625666011,-1.3881526802303097,-1.2824588951293614,-1.1802265752474042,-0.9931157751448032,0.0020494860605161842
v_subj(-4.Aperiodic).5,-1.943555552885426,0.18389305259545391,-2.3204801119548657,-2.0661171842608801,-1.9412891510721832,-1.8177044277565169,-1.5881721284761987,0.0021928216059342656
v_subj(-4.Aperiodic).6,-1.6655818725587974,0.16101322690348011,-1.9878335666690576,-1.7727656299898764,-1.6628601842449617,-1.5563756769443065,-1.3562734140692854,0.0023069503732515628
v_subj(-4.Aperiodic).7,-1.8921728192807867,0.19415999979324886,-2.2794005922067768,-2.0201776319082656,-1.8883547639366827,-1.7624580399082908,-1.5117681616726857,0.0025365071265321879
v_subj(-4.Aperiodic).8,-1.3246010268137975,0.1717747504373528,-1.6638363818061825,-1.4417216805805853,-1.3236160587801133,-1.2073719933197278,-0.99444207673439267,0.0018502061056611078
v_subj(-4.Aperiodic).9,-1.8518146218795832,0.2057912972651092,-2.2593559397969134,-1.990019239559929,-1.8502701570655695,-1.7113919262171389,-1.4480090322275299,0.0024374829163066446
v_subj(-4.Aperiodic).10,-1.6879742017456494,0.16871432854494586,-2.0273173278444432,-1.7978598840053204,-1.683542462966843,-1.5736858650005403,-1.369248665393054,0.0022461560029440769
v_subj(-4.Aperiodic).11,-1.566431016030654,0.18206852939319171,-1.9259985273516038,-1.6894538017120833,-1.565766224823564,-1.4432463312839823,-1.2113824391330303,0.0019928379710846779
v_subj(-4.Aperiodic).12,-1.327265886832099,0.18253417974183042,-1.6925640739720065,-1.448263318451593,-1.3270086803673533,-1.2032213162135741,-0.97128247593055661,0.0020851967055732492
v_subj(-4.Aperiodic).13,-1.0312532597678441,0.11298575550331928,-1.2549726296839325,-1.1064352847609582,-1.029551234632738,-0.9533906761760601,-0.81516141925205732,0.0013974834685214323
v_subj(-4.Aperiodic).14,-1.6509404328311299,0.19692330737932326,-2.0488252725372096,-1.7826554488670063,-1.6460026508973924,-1.5204360270924306,-1.2695890048767038,0.00253656817064849
v_subj(-4.Aperiodic).15,-1.2236476399590739,0.16253237799290529,-1.5448233373580365,-1.3336160305171378,-1.2225735709617831,-1.1135627955151799,-0.90896779556818819,0.0017063507462403006
v_subj(-4.Aperiodic).16,-1.5340058195279216,0.15824321127478433,-1.8480237955308254,-1.639642095652555,-1.5323163380901028,-1.4266173382094356,-1.2291742652767659,0.0018876261351622437
v_subj(-4.Aperiodic).17,-0.96599304186503254,0.13745828994795994,-1.2380678018625328,-1.0592805496744913,-0.96373333980168918,-0.87252446803477479,-0.69996984718649191,0.0014456215077660751
v_subj(-4.Aperiodic).18,-1.6348475212787068,0.18065078901309323,-1.9987980135063237,-1.7559037454588271,-1.636146174417072,-1.5117896074644963,-1.2818537203393412,0.0019983408544960689
v_subj(-4.Aperiodic).19,-1.2139867444879695,0.14667828210777689,-1.5105910970417415,-1.3101096657764044,-1.2111897366827118,-1.1152979774198488,-0.93687319747052022,0.0016389534433739121
v_subj(-4.Aperiodic).20,-1.5766716972758854,0.17407212219141818,-1.9196880226965183,-1.6927661261039533,-1.5763475342046167,-1.4617152637845143,-1.2324430728155946,0.0022631198394349383
v_subj(-4.Periodic).1,-1.417448343973482,0.14952530143909615,-1.7140086982235028,-1.5161651860056233,-1.4157471639480943,-1.3151093062050765,-1.1288446187473455,0.0014834050474059146
v_subj(-4.Periodic).2,-1.590097788861403,0.21111113982296831,-2.0160687057610485,-1.7261348569131003,-1.5854795657794072,-1.447195573782468,-1.185758426808929,0.0023130058602898597
v_subj(-4.Periodic).3,-1.1226934649323517,0.12283336367529873,-1.3661749386051913,-1.2054643669373988,-1.1205306560360642,-1.0369580425872273,-0.88937361316150398,0.0013984577145951227
v_subj(-4.Periodic).4,-1.2655686490199587,0.14161097026375169,-1.5446034675641946,-1.3618591311723587,-1.2639916027844014,-1.1681921860324942,-0.99342509804465084,0.0016494652365638366
v_subj(-4.Periodic).5,-1.8944113803018972,0.17036211114799032,-2.2354824036681555,-2.0091922046797346,-1.8931569554683534,-1.7798726371789488,-1.5643464260197109,0.001861287146643717
v_subj(-4.Periodic).6,-1.5621581794637462,0.15313366539166967,-1.8649390500333771,-1.6655165428857353,-1.5602041067865096,-1.4582296481669572,-1.2694745939222065,0.0015809239602155144
v_subj(-4.Periodic).7,-1.8219186910713687,0.20086111668690029,-2.2197831247243744,-1.95419638329804,-1.8180757051908125,-1.6850067911550335,-1.4386906076248771,0.0023236835216835223
v_subj(-4.Periodic).8,-1.2765500067146733,0.1472908162146824,-1.5668574878593109,-1.3775930161907031,-1.2771592949173838,-1.1753856354141019,-0.98819926834888827,0.0017476665937994303
v_subj(-4.Periodic).9,-1.8948027528762506,0.18876641705797498,-2.2700913208969635,-2.0215992958296707,-1.8948053746594735,-1.7666592796597567,-1.5277810539702141,0.0021352888458941836
v_subj(-4.Periodic).10,-1.5811605008465066,0.17931364825463861,-1.948093005354397,-1.6999914127265243,-1.5776632886442716,-1.4575254974629059,-1.2469059737906063,0.0021636634276711066
v_subj(-4.Periodic).11,-1.4495994733809137,0.1722423431632531,-1.7930611433636994,-1.5649404870449239,-1.4501266007867337,-1.3302494241400808,-1.1162233541153754,0.0017998096264686119
v_subj(-4.Periodic).12,-1.4364896293423139,0.1883794161288255,-1.812793599213808,-1.5634835792213897,-1.4337912018566019,-1.3109010305749949,-1.0714013342501183,0.002007717183771184
v_subj(-4.Periodic).13,-1.095324516745557,0.12468834779480638,-1.3447464758632264,-1.1767917138988357,-1.0927013052513774,-1.0101797487962803,-0.86039666869782816,0.0015282468504556638
v_subj(-4.Periodic).14,-1.6663908749503462,0.18406706481608012,-2.0268220276630169,-1.7895288236117142,-1.6657391266000079,-1.5446275274841563,-1.3033042346818724,0.0019664259364114167
v_subj(-4.Periodic).15,-1.2134274904583493,0.1688711356477367,-1.5526415978450476,-1.3270778885642835,-1.2096496372644641,-1.0960470474526274,-0.89440066351205916,0.0015792084129339762
v_subj(-4.Periodic).16,-1.4422780015979073,0.16610278753970426,-1.7684228778458397,-1.5543681188387941,-1.4401487225706757,-1.3299817656238355,-1.1218924557763572,0.0018062913943363568
v_subj(-4.Periodic).17,-1.0381296492833822,0.13673391356753867,-1.3161249072088894,-1.1280945226954753,-1.0348634856881369,-0.94460089596443053,-0.77589442421349908,0.0015010644193220255
v_subj(-4.Periodic).18,-1.5345276334512994,0.17777645900249456,-1.8919177597523107,-1.6526595721527664,-1.5320071934958093,-1.413100357660201,-1.1911485821365067,0.0020974684167472555
v_subj(-4.Periodic).19,-1.2620912238012156,0.14934029931412551,-1.5588109749173875,-1.361352604257706,-1.2598217135772136,-1.1620472617382365,-0.97504286362354065,0.0016796746158996945
v_subj(-4.Periodic).20,-1.6114610854682518,0.19538807518220275,-2.0094070363337382,-1.7416337169448606,-1.6072416677551535,-1.4780085932150255,-1.2356329865290008,0.0022165627387751696
v_subj(-2.Aperiodic).1,-0.8593452668245074,0.12305349616889694,-1.1005839565617062,-0.94207524735777692,-0.85820162103657049,-0.77504291240127643,-0.62353325206631394,0.001440435161274485
v_subj(-2.Aperiodic).2,-1.1697572766517723,0.19818317595202162,-1.562879676913749,-1.3007110868177514,-1.1703166441626869,-1.0373387624728532,-0.78091694259114797,0.0021503109175800591
v_subj(-2.Aperiodic).3,-0.59892495845315386,0.11763444601633058,-0.83608435166605644,-0.67673366195867857,-0.5951017417277048,-0.51986999481939056,-0.37130823696555448,0.0013735135044545576
v_subj(-2.Aperiodic).4,-0.66622992826407879,0.13560533872543554,-0.93755541037448786,-0.75572749208050238,-0.66484301486914021,-0.57404772824835359,-0.40602787109840333,0.0013991461370563567
v_subj(-2.Aperiodic).5,-1.0286156343263464,0.14660526069755037,-1.3246511103907155,-1.1265553608105181,-1.0269683853170148,-0.92980922473759831,-0.74646091696189365,0.001872419343694385
v_subj(-2.Aperiodic).6,-0.9704878016572126,0.12494518998181131,-1.217172210947125,-1.0544644166503718,-0.96976505112619638,-0.88516667809138283,-0.72890588121216116,0.0015030055232025338
v_subj(-2.Aperiodic).7,-1.1748211678595704,0.18955222693477611,-1.5610515384320562,-1.3011633464651942,-1.1688053787258852,-1.0422588020461254,-0.81608187511896357,0.0021236052706797787
v_subj(-2.Aperiodic).8,-0.44627015987916968,0.11522191731354096,-0.67838330174455108,-0.52081071035411819,-0.44380523783205855,-0.36903681896233509,-0.22717230547667611,0.0012390358863201723
v_subj(-2.Aperiodic).9,-0.90053888427548556,0.1443813014497721,-1.1869224125590894,-0.99571538477714516,-0.90050924264296262,-0.80262399492102476,-0.61542591812355085,0.0013491863723488256
v_subj(-2.Aperiodic).10,-0.65128358345328341,0.11302865813867702,-0.87656087019912854,-0.72707614158539524,-0.6503168463900364,-0.5736754480232108,-0.43669164252742576,0.0012230283940078738
v_subj(-2.Aperiodic).11,-0.631488729923116,0.14406499764967476,-0.92016957280341616,-0.72878192508376527,-0.63124090088450879,-0.53097811379229476,-0.35332592288834341,0.0014053706838349539
v_subj(-2.Aperiodic).12,-0.84801781211183513,0.16999091535082941,-1.1870017320254753,-0.95917987653640313,-0.84571609506010881,-0.7294927839279941,-0.52761909065497847,0.001854352289625702
v_subj(-2.Aperiodic).13,-0.36167611567342833,0.092322345541644452,-0.54339980418916789,-0.42360197353744977,-0.36083499389746176,-0.29859727165788125,-0.18368408729782981,0.00095045113791234338
v_subj(-2.Aperiodic).14,-0.9481648330812259,0.16325051475123836,-1.2731201226361861,-1.0585196242461037,-0.94670155586709426,-0.83913211504961649,-0.62683628333971309,0.001843136331511383
v_subj(-2.Aperiodic).15,-0.85339658301176136,0.15694454623501941,-1.1802412622625611,-0.95866219822196941,-0.84924858106944678,-0.74388458326484952,-0.55961768199685791,0.0017545928756881289
v_subj(-2.Aperiodic).16,-0.69852031803544101,0.13759448977390581,-0.96629551048892015,-0.79076778196317754,-0.69786684009152578,-0.60654446061016409,-0.42793183332091045,0.0015116598663072738
v_subj(-2.Aperiodic).17,-0.33074309582278344,0.11355327474436396,-0.56408605549039648,-0.40366632133001351,-0.32849774779916285,-0.25457329818335672,-0.11018420970850373,0.0015780965591062162
v_subj(-2.Aperiodic).18,-0.67296289153666322,0.14260081185646828,-0.95543639270891023,-0.76829229170751767,-0.67285751675341765,-0.57632848160456174,-0.39748972169552721,0.0015414860796693498
v_subj(-2.Aperiodic).19,-0.5343729798506599,0.12269578839494463,-0.77514813959599294,-0.61599428736966422,-0.53380729544850514,-0.45168250258480136,-0.29398543442163783,0.0013288087928126416
v_subj(-2.Aperiodic).20,-1.0542844023559756,0.17054492050150694,-1.4010357029476803,-1.168141553024888,-1.0517250820905995,-0.93608731121849975,-0.72607535293664438,0.0020363959959302279
v_subj(-2.Periodic).1,-0.78253152895880829,0.13465151828486918,-1.0493312417878824,-0.87159746482306188,-0.78197749580800302,-0.6918303119296626,-0.51872678345826173,0.0013457261065213601
v_subj(-2.Periodic).2,-0.73547177428140054,0.16875691323890341,-1.0734706384056645,-0.84987478565648122,-0.7319540809889693,-0.62149529225286682,-0.41116881448315912,0.0018332327453022307
v_subj(-2.Periodic).3,-0.80821408979104692,0.11915166383741549,-1.0480930252159666,-0.8895439182281597,-0.80578933104216954,-0.7272815480320991,-0.58084717561926313,0.001458740003067116
v_subj(-2.Periodic).4,-0.83070650641318244,0.1320407521241867,-1.0940436864065242,-0.91783135887456735,-0.82691671539216571,-0.74131107076778213,-0.57403744765471243,0.001308505797674686
v_subj(-2.Periodic).5,-0.91840247494846605,0.14397356221800992,-1.2090857499060272,-1.0153005399278001,-0.91476556122285446,-0.82148040760957752,-0.64110896314929877,0.0015247094285715181
v_subj(-2.Periodic).6,-1.0964701612733714,0.13066632400472769,-1.3572067370467427,-1.1817805700998822,-1.0951380771674359,-1.0089250759973165,-0.84139138195425667,0.0015832671519462505
v_subj(-2.Periodic).7,-0.89516583738969491,0.15945734491464478,-1.2091486593774476,-1.0030642108374501,-0.8947419169901113,-0.78821476252490863,-0.58186228909563376,0.0016629169976837405
v_subj(-2.Periodic).8,-0.79347567726809154,0.15200675155969623,-1.0984122809687444,-0.89616371035530418,-0.79068817891918641,-0.69014058492325847,-0.50093864959036383,0.0015711331625934718
v_subj(-2.Periodic).9,-1.1643248782219107,0.16055676340362027,-1.4805481842614423,-1.2736111864801343,-1.1643261937455525,-1.0531646249459521,-0.85657622115471121,0.0017982431570348009
v_subj(-2.Periodic).10,-1.0165824107307542,0.17283267908893363,-1.3658441454296317,-1.1316140709114877,-1.0113079622628387,-0.89657958470522869,-0.69521345005594481,0.0019734618422010183
v_subj(-2.Periodic).11,-0.7395146706259127,0.16506300468095178,-1.068190466067517,-0.84971094549662662,-0.73786714347331617,-0.62723630824600174,-0.42435033334442873,0.0018834023171142148
v_subj(-2.Periodic).12,-0.91346874812603451,0.17050888698805122,-1.2536538221812108,-1.0260027023501004,-0.90942428903479122,-0.79626931355497566,-0.59194258325022853,0.0019085937426468642
v_subj(-2.Periodic).13,-0.3153230741835531,0.092322682114230309,-0.50293180524610848,-0.37514586230135805,-0.31333160064707949,-0.25273126883651609,-0.14011860140179166,0.0010168785497862744
v_subj(-2.Periodic).14,-0.90383495476028997,0.17031689648072665,-1.2431642545767805,-1.0164045805244482,-0.9031136822364525,-0.78955687213930759,-0.57101529759352032,0.0018663947575079589
v_subj(-2.Periodic).15,-0.68113392888328361,0.15122862872549223,-0.98413704469783347,-0.78293470083045491,-0.67842457683254898,-0.57563457344428026,-0.39495997765264912,0.0016844266547980887
v_subj(-2.Periodic).16,-0.8963300376871044,0.14854765318885679,-1.1908276619347815,-0.99496884660920504,-0.89517135539513204,-0.79497881120060043,-0.61104486582152306,0.0016671440518158131
v_subj(-2.Periodic).17,-0.44129542458001825,0.11234280433249641,-0.66484160386529201,-0.51715459172671341,-0.44040823514887517,-0.36382192783057454,-0.22541567364363102,0.0012009199235242447
v_subj(-2.Periodic).18,-0.93139888832343309,0.16516801018588986,-1.2616214375148105,-1.0406135656532947,-0.928226683825359,-0.81754249457763706,-0.6170628139058052,0.0019166525053829439
v_subj(-2.Periodic).19,-0.67453266918124077,0.12642922687269811,-0.92787511057162853,-0.75729784984661719,-0.67243611716141705,-0.58951250938446909,-0.42632603488632537,0.001284673662716812
v_subj(-2.Periodic).20,-1.2996206801605323,0.18337668917878111,-1.6692056316375288,-1.4222621590575826,-1.2977989325785633,-1.1750265088547527,-0.94581502031381537,0.0019101789243582807
v_subj(-1.Aperiodic).1,-0.24857953854818016,0.11604613373365912,-0.4786428097280111,-0.32621735157519793,-0.24696190016146072,-0.169719922304022,-0.021756172285102515,0.0010662712497759457
v_subj(-1.Aperiodic).2,-0.66946689118722258,0.18351833664256129,-1.0384365937086608,-0.79089684606002431,-0.6663187177798584,-0.54154504302481066,-0.31736751163956756,0.0018715734009351487
v_subj(-1.Aperiodic).3,-0.59877781511975614,0.10232085047612047,-0.80253672639066531,-0.66885637688529276,-0.59699010496113758,-0.52734468462413275,-0.40275685208881229,0.00095228286265851487
v_subj(-1.Aperiodic).4,-0.30466416546910707,0.12316192254555232,-0.5423269362595311,-0.38743675899501373,-0.30413265086847474,-0.22151168630382012,-0.064652802323275527,0.0014554245824385942
v_subj(-1.Aperiodic).5,-0.33764026582985623,0.11029530815958698,-0.56146531833429913,-0.41126827801255561,-0.33625861358156983,-0.26257503772828561,-0.12877423273933952,0.0011569439199872107
v_subj(-1.Aperiodic).6,-0.58373509762623943,0.10657436978809319,-0.79553527276431635,-0.65631460725457091,-0.58363261802581956,-0.51219849892569713,-0.37737572023442856,0.0012469999749514129
v_subj(-1.Aperiodic).7,-0.26579394188391042,0.13310116399378547,-0.52406405577123827,-0.3552752429352164,-0.26618317356456517,-0.17562638790483148,-0.0026584651140590942,0.0014472586197187794
v_subj(-1.Aperiodic).8,-0.065328679338559764,0.10329593294540321,-0.26660847139387006,-0.13512722803090838,-0.065831003855536085,0.0045009950662249776,0.13571570131570537,0.0010925937164901296
v_subj(-1.Aperiodic).9,-0.54085276294960372,0.13986528764506917,-0.82366838873643322,-0.63598173653823897,-0.53723946558187019,-0.44390102145503435,-0.27545308967948889,0.0015740823051189497
v_subj(-1.Aperiodic).10,-0.1023248010555573,0.098393762053696085,-0.29569043292660474,-0.16846195229745875,-0.10181976746002985,-0.034254018098289984,0.086513514792522561,0.00094151206272790992
v_subj(-1.Aperiodic).11,0.016993034507351838,0.14103954667844873,-0.26009352961263033,-0.075650452627691323,0.01626866264665805,0.11181595929579191,0.29486919345701523,0.001492723644541999
v_subj(-1.Aperiodic).12,-0.1685770250439162,0.13671267174240681,-0.43651393429836144,-0.26139486196417666,-0.1683120650861526,-0.07512854871893121,0.098285312792832036,0.0016354629365562718
v_subj(-1.Aperiodic).13,-0.0910782418380124,0.091040649655562217,-0.27167527947737702,-0.15227978937605546,-0.091193104112509277,-0.029416038190597349,0.0847407650074401,0.00085784627152287254
v_subj(-1.Aperiodic).14,-0.37616161893074002,0.15698079280767768,-0.69299833897757646,-0.48128796373336352,-0.37506486761731778,-0.26921870122863656,-0.073548899533414924,0.0016218130088275387
v_subj(-1.Aperiodic).15,-0.36799579369473306,0.12427220697473387,-0.61489805761088379,-0.45025991581787006,-0.36737152231123282,-0.28328413271725084,-0.12607567570466482,0.0011575974828863039
v_subj(-1.Aperiodic).16,-0.58178370150403758,0.1327472946174133,-0.84494064799137047,-0.66935077670826471,-0.58128348643187777,-0.49330209342072873,-0.32009894401916394,0.0013755414059896957
v_subj(-1.Aperiodic).17,-0.17386861664306011,0.11056203496244012,-0.39393988330614726,-0.24810108219012461,-0.17365679106626963,-0.099875882792452131,0.040333901917982085,0.0011490769686691978
v_subj(-1.Aperiodic).18,-0.49688892950228675,0.13986900564950105,-0.77208983202108783,-0.59106767029248219,-0.4962633700376835,-0.40359419763642979,-0.2233129889140173,0.0015042435754557431
v_subj(-1.Aperiodic).19,-0.09346249306822367,0.10657090092948432,-0.3040773895733293,-0.16471865896952853,-0.091249392783793848,-0.021902843956271428,0.11429244681317008,0.0012027243486730369
v_subj(-1.Aperiodic).20,-0.61264714246938379,0.15741622072088149,-0.92918081262691943,-0.71616884246682178,-0.61059508757915304,-0.50515782787886632,-0.31698224355635229,0.0015681212059816103
v_subj(-1.Periodic).1,-0.69297766055071186,0.12025495612214732,-0.93162981262570788,-0.77291738501717255,-0.69206371686952806,-0.6116381956235033,-0.45950777060419279,0.0012719647808867322
v_subj(-1.Periodic).2,-0.74683182744745902,0.19609705943974226,-1.1410828867726237,-0.88014486214267129,-0.74304345772120095,-0.61352636256454829,-0.37292109082991498,0.0020570144455668475
v_subj(-1.Periodic).3,-0.46070557707281395,0.10801100558815466,-0.68294605965735078,-0.53302501581648531,-0.45775395377653427,-0.38643454658906307,-0.25495804046021397,0.0012253141310342142
v_subj(-1.Periodic).4,-0.40263925946311391,0.12391058488406355,-0.64959203929052978,-0.48397228138148907,-0.40197592632123191,-0.31771354083771908,-0.16360936528759157,0.0012479144138529234
v_subj(-1.Periodic).5,-0.43570407066341549,0.10839367183508328,-0.6539444235517502,-0.50823785946197908,-0.43562657502740565,-0.36099386546138545,-0.22742403249046417,0.0011207486999834718
v_subj(-1.Periodic).6,-0.578813661839225,0.11394177363267145,-0.80561284748579243,-0.65711200769228473,-0.57730984454192324,-0.50061669282404342,-0.35988827762491504,0.0013180567422413222
v_subj(-1.Periodic).7,-0.37571882342242635,0.13173948618012743,-0.64309708110208741,-0.46241495154297874,-0.37404704609895012,-0.28569509897518264,-0.12447135407358445,0.0013540990636076041
v_subj(-1.Periodic).8,-0.3617230903646792,0.11741936181252388,-0.60208023260558763,-0.43892586172967318,-0.36049598343169997,-0.28255560867096191,-0.13237202344707155,0.0011940814622230609
v_subj(-1.Periodic).9,-0.47762584170196887,0.1371356405620473,-0.75361212556040258,-0.56819304002679516,-0.47547988488191173,-0.38633327686416441,-0.21193376285146059,0.0015176245649320362
v_subj(-1.Periodic).10,-0.32459597251605332,0.10346292627151418,-0.5323204880152943,-0.39317426366694391,-0.3219483582852859,-0.25376625537506176,-0.13029902670892674,0.00097703012139214074
v_subj(-1.Periodic).11,-0.25236928670787062,0.14871184949566293,-0.5445878544206717,-0.35304674976331196,-0.25365480523916312,-0.15264650016386305,0.037777080448720302,0.0015721819799015368
v_subj(-1.Periodic).12,-0.23227961251078305,0.14032071348367239,-0.50468780746422082,-0.32621028742179492,-0.23253053980936822,-0.13579319567630391,0.042291623575256843,0.0015720823053123165
v_subj(-1.Periodic).13,-0.10133481901707193,0.09517951525262465,-0.29263881292087834,-0.16438032666569191,-0.10040373732281682,-0.037633349825999696,0.081710595842581002,0.0011930667467662998
v_subj(-1.Periodic).14,-0.61832669100990967,0.17217284561696819,-0.95636490012972275,-0.73488133431598168,-0.61724125991973922,-0.5006629968696219,-0.28218150819246846,0.0018963941817209985
v_subj(-1.Periodic).15,-0.45091966264269029,0.12281280824949108,-0.69720743599704793,-0.53306596915209914,-0.44692969787743247,-0.36656683290519276,-0.21775854410369599,0.0011520434701888988
