"subj_idx","level","absLevel","levelMean","periodicity","nEvents","rt","response"
6,2,2,3.63,"Aperiodic",8,2.48,1
6,1,1,1.815,"Aperiodic",13,3.865,1
6,0,0,0,"Periodic",20,7.475,1
6,-4,4,-7.26,"Aperiodic",5,1.424,0
6,1,1,1.815,"Aperiodic",8,2.489,1
6,-2,2,-3.63,"Periodic",5,1.424,0
6,-1,1,-1.815,"Aperiodic",5,1.324,0
6,2,2,3.63,"Periodic",8,2.56,1
6,-4,4,-7.26,"Periodic",6,1.689,0
6,1,1,1.815,"Periodic",11,3.459,1
6,-1,1,-1.815,"Periodic",8,2.38,0
6,1,1,1.815,"Aperiodic",12,3.927,1
6,4,4,7.26,"Periodic",6,1.981,1
6,-2,2,-3.63,"Periodic",4,1.051,0
6,0,0,0,"Periodic",8,2.664,1
6,-1,1,-1.815,"Periodic",4,1.207,0
6,4,4,7.26,"Periodic",3,0.99,1
6,-2,2,-3.63,"Aperiodic",3,0.936,0
6,-4,4,-7.26,"Aperiodic",3,0.812,0
6,0,0,0,"Aperiodic",3,0.792,1
6,-1,1,-1.815,"Aperiodic",5,1.2,0
6,0,0,0,"Aperiodic",12,3.842,1
6,2,2,3.63,"Periodic",4,1.034,1
6,1,1,1.815,"Periodic",11,3.507,1
6,4,4,7.26,"Aperiodic",4,0.922,1
6,4,4,7.26,"Periodic",2,0.65,1
6,4,4,7.26,"Periodic",5,1.548,1
6,-2,2,-3.63,"Periodic",5,1.418,0
6,1,1,1.815,"Periodic",3,0.854,1
6,-2,2,-3.63,"Periodic",5,1.468,0
6,2,2,3.63,"Aperiodic",5,1.801,1
6,-4,4,-7.26,"Aperiodic",3,0.737,0
6,1,1,1.815,"Aperiodic",6,1.693,1
6,2,2,3.63,"Periodic",3,0.887,1
6,4,4,7.26,"Periodic",4,1.02,1
6,-1,1,-1.815,"Periodic",15,4.859,0
6,4,4,7.26,"Periodic",5,1.435,1
6,-4,4,-7.26,"Periodic",5,1.572,0
6,-1,1,-1.815,"Aperiodic",5,1.609,0
6,0,0,0,"Periodic",15,4.738,1
6,1,1,1.815,"Aperiodic",8,2.616,0
6,-2,2,-3.63,"Aperiodic",6,1.746,0
6,-4,4,-7.26,"Aperiodic",4,0.89,0
6,-1,1,-1.815,"Periodic",7,2.189,0
6,4,4,7.26,"Periodic",4,1.223,1
6,-4,4,-7.26,"Aperiodic",3,0.889,0
6,2,2,3.63,"Periodic",6,1.73,1
6,-1,1,-1.815,"Periodic",11,3.453,0
6,0,0,0,"Periodic",5,1.478,0
6,0,0,0,"Periodic",10,3.138,1
6,0,0,0,"Periodic",14,4.486,0
6,0,0,0,"Aperiodic",20,7.084,0
6,2,2,3.63,"Periodic",11,3.491,1
6,-4,4,-7.26,"Periodic",8,2.335,0
6,-4,4,-7.26,"Aperiodic",4,1.279,0
6,4,4,7.26,"Aperiodic",4,0.963,1
6,-2,2,-3.63,"Aperiodic",6,1.636,0
6,2,2,3.63,"Aperiodic",5,1.57,1
6,-4,4,-7.26,"Periodic",3,0.915,0
6,-1,1,-1.815,"Periodic",13,4.288,0
6,1,1,1.815,"Aperiodic",7,2.192,1
6,0,0,0,"Aperiodic",4,1.155,0
6,1,1,1.815,"Aperiodic",7,1.795,1
6,-2,2,-3.63,"Aperiodic",7,2.151,0
6,1,1,1.815,"Periodic",12,3.668,1
6,0,0,0,"Aperiodic",4,1.179,1
6,-1,1,-1.815,"Aperiodic",10,3.095,0
6,1,1,1.815,"Periodic",8,2.629,1
6,4,4,7.26,"Aperiodic",3,1.054,1
6,4,4,7.26,"Periodic",5,1.416,1
6,2,2,3.63,"Periodic",8,2.597,1
6,-1,1,-1.815,"Aperiodic",8,2.058,0
6,0,0,0,"Aperiodic",8,2.209,1
6,-1,1,-1.815,"Periodic",19,6.193,0
6,-2,2,-3.63,"Periodic",4,1.183,0
6,-2,2,-3.63,"Periodic",7,2.151,0
6,-1,1,-1.815,"Aperiodic",10,3.168,0
6,4,4,7.26,"Periodic",6,1.676,1
6,1,1,1.815,"Periodic",10,3.218,1
6,-4,4,-7.26,"Periodic",4,1.118,0
6,-4,4,-7.26,"Periodic",3,0.967,0
6,2,2,3.63,"Aperiodic",3,0.794,1
6,-2,2,-3.63,"Aperiodic",5,1.229,1
6,1,1,1.815,"Aperiodic",5,1.35,1
6,4,4,7.26,"Aperiodic",4,1.463,1
6,2,2,3.63,"Aperiodic",8,2.526,1
6,0,0,0,"Aperiodic",9,2.751,1
6,0,0,0,"Periodic",18,5.675,0
6,2,2,3.63,"Aperiodic",4,1.126,1
6,-2,2,-3.63,"Aperiodic",9,2.844,0
6,2,2,3.63,"Periodic",7,2.189,1
6,4,4,7.26,"Aperiodic",5,1.304,1
6,-4,4,-7.26,"Aperiodic",3,1.042,0
6,4,4,7.26,"Aperiodic",7,2.156,1
6,1,1,1.815,"Periodic",10,3.026,1
6,-1,1,-1.815,"Aperiodic",6,1.865,0
6,-2,2,-3.63,"Periodic",3,0.911,0
6,-2,2,-3,"Periodic",6,1.992,0
6,4,4,6,"Aperiodic",6,1.595,1
6,1,1,1.5,"Periodic",4,1.246,1
6,0,0,0,"Periodic",5,1.449,0
6,2,2,3,"Periodic",6,1.756,0
6,-1,1,-1.5,"Periodic",10,3.083,0
6,0,0,0,"Aperiodic",4,1.511,0
6,-2,2,-3,"Aperiodic",8,2.213,0
6,1,1,1.5,"Periodic",15,4.82,1
6,4,4,6,"Periodic",9,2.824,1
6,2,2,3,"Aperiodic",10,2.942,1
6,-2,2,-3,"Periodic",6,1.919,0
6,2,2,3,"Aperiodic",7,2.104,1
6,-1,1,-1.5,"Aperiodic",6,1.979,0
6,-4,4,-6,"Periodic",3,0.722,0
6,-4,4,-6,"Periodic",3,0.853,0
6,-4,4,-6,"Aperiodic",4,1.481,0
6,0,0,0,"Periodic",5,1.527,1
6,1,1,1.5,"Periodic",10,3.241,1
6,-1,1,-1.5,"Aperiodic",5,1.526,0
6,2,2,3,"Periodic",7,2.247,1
6,2,2,3,"Aperiodic",5,1.445,1
6,0,0,0,"Aperiodic",7,2.437,1
6,2,2,3,"Periodic",13,4.145,1
6,-4,4,-6,"Periodic",5,1.486,0
6,2,2,3,"Aperiodic",4,1.39,1
6,-4,4,-6,"Aperiodic",6,1.905,0
6,1,1,1.5,"Periodic",5,1.567,1
6,4,4,6,"Periodic",5,1.51,1
6,1,1,1.5,"Aperiodic",8,2.029,1
6,0,0,0,"Aperiodic",6,1.756,1
6,2,2,3,"Periodic",7,2.227,1
6,-4,4,-6,"Periodic",4,1.006,0
6,4,4,6,"Aperiodic",6,2.075,1
6,-2,2,-3,"Periodic",7,2.002,0
6,-2,2,-3,"Aperiodic",10,3.242,0
6,-4,4,-6,"Aperiodic",6,1.599,0
6,-2,2,-3,"Periodic",6,1.752,0
6,-4,4,-6,"Periodic",3,0.833,0
6,1,1,1.5,"Aperiodic",8,2.216,1
6,-4,4,-6,"Aperiodic",5,1.421,0
6,-2,2,-3,"Aperiodic",7,1.998,0
6,0,0,0,"Periodic",5,1.434,1
6,-1,1,-1.5,"Aperiodic",11,3.582,0
6,4,4,6,"Periodic",5,1.407,1
6,-1,1,-1.5,"Aperiodic",5,1.671,0
6,-4,4,-6,"Aperiodic",3,0.875,0
6,-2,2,-3,"Periodic",6,1.978,0
6,-1,1,-1.5,"Aperiodic",7,2.094,1
6,1,1,1.5,"Periodic",11,3.427,0
6,0,0,0,"Periodic",14,4.495,0
6,0,0,0,"Aperiodic",9,2.832,1
6,2,2,3,"Periodic",5,1.548,1
6,1,1,1.5,"Aperiodic",7,2.363,1
6,1,1,1.5,"Aperiodic",9,2.676,1
6,-2,2,-3,"Aperiodic",10,3.409,0
6,-2,2,-3,"Aperiodic",5,1.377,0
6,-1,1,-1.5,"Periodic",6,1.836,0
6,4,4,6,"Periodic",6,1.855,1
6,2,2,3,"Aperiodic",5,1.574,1
6,1,1,1.5,"Aperiodic",7,2.077,1
6,4,4,6,"Periodic",4,1.208,1
6,4,4,6,"Aperiodic",6,1.696,1
6,4,4,6,"Aperiodic",6,1.919,1
6,-1,1,-1.5,"Periodic",4,1.024,0
6,0,0,0,"Aperiodic",17,5.471,0
6,4,4,6,"Aperiodic",4,1.144,1
6,-1,1,-1.5,"Periodic",3,0.996,0
6,0,0,0,"Periodic",7,2.154,1
6,-1,1,-1.5,"Periodic",3,0.858,0
6,-1,1,-1.5,"Periodic",3,0.912,0
6,-1,1,-1.5,"Aperiodic",5,1.572,0
6,1,1,1.5,"Periodic",9,2.681,0
6,0,0,0,"Aperiodic",6,1.474,1
6,4,4,6,"Periodic",7,2.025,1
6,1,1,1.5,"Periodic",7,2.18,1
6,2,2,3,"Periodic",6,1.748,1
6,4,4,6,"Aperiodic",4,1.216,1
6,-2,2,-3,"Aperiodic",6,1.612,0
6,0,0,0,"Aperiodic",3,0.861,0
6,0,0,0,"Periodic",12,3.877,0
6,2,2,3,"Aperiodic",9,2.703,1
6,0,0,0,"Periodic",16,5.163,0
6,-4,4,-6,"Aperiodic",5,1.647,0
6,4,4,6,"Periodic",5,1.481,1
6,-4,4,-6,"Aperiodic",3,0.835,0
6,2,2,3,"Periodic",4,1.075,1
6,2,2,3,"Aperiodic",7,1.896,1
6,-2,2,-3,"Aperiodic",8,2.223,0
6,1,1,1.5,"Aperiodic",8,2.406,1
6,-1,1,-1.5,"Periodic",9,2.932,0
6,-2,2,-3,"Periodic",3,0.892,0
6,-4,4,-6,"Periodic",3,0.831,0
6,1,1,1.5,"Aperiodic",14,4.573,1
6,0,0,0,"Aperiodic",6,1.712,0
6,0,0,0,"Aperiodic",4,1.016,0
6,-4,4,-6,"Periodic",5,1.421,0
6,0,0,0,"Periodic",20,7.126,0
6,-2,2,-3,"Aperiodic",8,2.587,0
6,1,1,1.5,"Aperiodic",16,5.149,0
6,-4,4,-6,"Aperiodic",5,1.333,0
6,-4,4,-6,"Periodic",6,1.802,0
6,1,1,1.5,"Periodic",8,2.491,1
6,2,2,3,"Aperiodic",9,2.762,1
6,0,0,0,"Periodic",7,2.11,0
6,2,2,3,"Periodic",3,0.906,1
6,-1,1,-1.5,"Periodic",3,0.986,0
6,1,1,1.5,"Aperiodic",5,1.161,1
6,-2,2,-3,"Aperiodic",4,1.109,0
6,0,0,0,"Aperiodic",6,2.151,1
6,-1,1,-1.5,"Aperiodic",6,1.759,0
6,-2,2,-3,"Periodic",4,1.112,0
6,4,4,6,"Periodic",3,0.818,1
6,4,4,6,"Periodic",4,1.123,1
6,2,2,3,"Periodic",4,1.091,1
6,0,0,0,"Periodic",9,2.753,0
6,1,1,1.5,"Aperiodic",9,2.802,0
6,-1,1,-1.5,"Periodic",5,1.593,0
6,-1,1,-1.5,"Periodic",3,0.707,0
6,1,1,1.5,"Periodic",3,0.816,1
6,-2,2,-3,"Aperiodic",5,1.636,0
6,2,2,3,"Aperiodic",4,0.936,1
6,-4,4,-6,"Periodic",3,0.873,0
6,-2,2,-3,"Periodic",4,1.122,0
6,-2,2,-3,"Periodic",3,0.675,0
6,-1,1,-1.5,"Aperiodic",8,2.807,0
6,4,4,6,"Aperiodic",4,0.847,1
6,-4,4,-6,"Periodic",4,1.16,0
6,4,4,6,"Aperiodic",3,0.71,1
6,-4,4,-6,"Aperiodic",2,0.645,0
6,1,1,1.5,"Periodic",5,1.538,1
6,-4,4,-6,"Aperiodic",4,1.131,0
6,2,2,3,"Aperiodic",5,1.184,1
6,-1,1,-1.5,"Aperiodic",11,3.435,0
6,4,4,6,"Periodic",3,0.843,1
6,2,2,3,"Periodic",14,4.647,1
6,4,4,6,"Aperiodic",4,1.104,1
6,-1,1,-1.5,"Aperiodic",5,1.227,0
6,-2,2,-3,"Periodic",3,0.919,0
6,4,4,6,"Aperiodic",3,0.934,1
6,0,0,0,"Periodic",8,2.633,0
6,0,0,0,"Aperiodic",4,1.247,0
6,-4,4,-6,"Aperiodic",3,1.158,0
6,2,2,3,"Aperiodic",9,2.737,1
6,1,1,1.5,"Aperiodic",10,3.138,0
6,4,4,6,"Aperiodic",4,1.642,1
6,0,0,0,"Aperiodic",20,7.822,1
6,1,1,1.5,"Periodic",10,3.17,1
6,-2,2,-3,"Periodic",5,1.47,0
6,4,4,6,"Aperiodic",7,2.081,1
6,-4,4,-6,"Aperiodic",6,1.678,0
6,4,4,6,"Aperiodic",4,0.784,1
6,2,2,3,"Periodic",4,1.022,1
6,1,1,1.5,"Aperiodic",4,1.235,0
6,-1,1,-1.5,"Aperiodic",10,3.271,0
6,-2,2,-3,"Periodic",9,2.727,0
6,-1,1,-1.5,"Periodic",10,3.233,0
6,0,0,0,"Periodic",9,2.931,0
6,2,2,3,"Periodic",5,1.562,1
6,-2,2,-3,"Aperiodic",4,1.254,0
6,1,1,1.5,"Periodic",11,3.35,1
6,1,1,1.5,"Periodic",11,3.408,1
6,2,2,3,"Periodic",17,5.422,1
6,0,0,0,"Aperiodic",10,2.964,0
6,1,1,1.5,"Aperiodic",4,1.558,1
6,0,0,0,"Periodic",9,2.921,0
6,-2,2,-3,"Aperiodic",4,1.159,0
6,0,0,0,"Periodic",18,5.806,0
6,2,2,3,"Aperiodic",10,3.24,1
6,-2,2,-3,"Aperiodic",6,2.113,0
6,4,4,6,"Periodic",4,1.072,1
6,-2,2,-3,"Aperiodic",4,1.267,0
6,4,4,6,"Periodic",3,0.927,1
6,-4,4,-6,"Periodic",3,0.932,0
6,1,1,1.5,"Aperiodic",6,1.539,1
6,-4,4,-6,"Periodic",3,0.911,0
6,-4,4,-6,"Periodic",5,1.655,0
6,-2,2,-3,"Periodic",11,3.662,0
6,-1,1,-1.5,"Periodic",11,3.579,0
6,4,4,6,"Aperiodic",4,0.902,1
6,-1,1,-1.5,"Aperiodic",4,1.198,0
6,4,4,6,"Periodic",3,0.933,1
6,-4,4,-6,"Aperiodic",3,1.154,0
6,-4,4,-6,"Aperiodic",3,0.865,0
6,2,2,3,"Aperiodic",4,1.166,1
6,0,0,0,"Periodic",8,2.474,0
6,-2,2,-3,"Periodic",3,0.88,0
6,-1,1,-1.5,"Periodic",5,1.571,0
6,0,0,0,"Aperiodic",7,1.995,0
6,1,1,1.5,"Periodic",11,3.473,1
6,1,1,1.5,"Aperiodic",5,1.409,1
6,1,1,1.5,"Periodic",6,1.92,1
6,2,2,3,"Periodic",9,2.762,1
6,-4,4,-6,"Periodic",3,0.79,0
6,2,2,3,"Periodic",5,1.337,1
6,2,2,3,"Aperiodic",8,2.588,1
6,4,4,6,"Periodic",3,0.856,1
6,-1,1,-1.5,"Aperiodic",5,1.752,1
6,4,4,6,"Aperiodic",3,0.875,1
6,-1,1,-1.5,"Aperiodic",15,4.858,0
6,4,4,6,"Periodic",4,1.192,1
6,-2,2,-3,"Aperiodic",5,1.126,0
6,0,0,0,"Aperiodic",4,1.51,0
6,-1,1,-1.5,"Aperiodic",3,0.876,0
6,-2,2,-3,"Periodic",4,1.191,0
6,2,2,3,"Aperiodic",4,1.11,1
6,-1,1,-1.5,"Periodic",12,3.669,1
6,-4,4,-6,"Periodic",11,3.339,0
6,-4,4,-6,"Aperiodic",10,3.342,0
6,-1,1,-1.5,"Periodic",5,1.544,1
6,1,1,1.5,"Periodic",4,1.243,1
6,2,2,3,"Periodic",5,1.359,1
6,-4,4,-6,"Periodic",5,1.342,0
6,2,2,3,"Aperiodic",4,1.021,1
6,2,2,3,"Aperiodic",7,2.169,1
6,0,0,0,"Aperiodic",2,0.65,1
6,-1,1,-1.5,"Periodic",13,4.119,0
6,0,0,0,"Aperiodic",5,1.236,1
6,-2,2,-3,"Aperiodic",3,0.813,0
6,1,1,1.5,"Periodic",12,3.775,1
6,-4,4,-6,"Periodic",6,1.776,0
6,-2,2,-3,"Periodic",4,1.202,0
6,-2,2,-3,"Aperiodic",5,1.26,0
6,-4,4,-6,"Aperiodic",5,1.31,0
6,-1,1,-1.5,"Aperiodic",5,1.582,0
6,-4,4,-6,"Aperiodic",5,1.426,0
6,-4,4,-6,"Periodic",3,0.715,0
6,-4,4,-6,"Aperiodic",3,0.948,0
6,0,0,0,"Aperiodic",20,7.872,1
6,4,4,6,"Periodic",3,0.813,1
6,-2,2,-3,"Aperiodic",4,1.046,0
6,4,4,6,"Aperiodic",4,1.052,1
6,0,0,0,"Aperiodic",14,4.291,1
6,0,0,0,"Periodic",16,5.071,1
6,-1,1,-1.5,"Aperiodic",17,5.107,0
6,2,2,3,"Periodic",14,4.349,1
6,1,1,1.5,"Aperiodic",15,5.013,1
6,0,0,0,"Periodic",12,3.842,1
6,-4,4,-6,"Aperiodic",6,1.925,0
6,2,2,3,"Periodic",3,0.895,1
6,4,4,6,"Periodic",3,0.885,1
6,1,1,1.5,"Aperiodic",4,1.011,1
6,1,1,1.5,"Periodic",3,0.802,1
6,1,1,1.5,"Aperiodic",9,2.899,1
6,0,0,0,"Periodic",10,3.07,0
6,2,2,3,"Aperiodic",5,1.704,1
6,4,4,6,"Aperiodic",8,2.438,1
6,-2,2,-3,"Periodic",3,0.866,0
6,0,0,0,"Aperiodic",4,1.011,0
6,-1,1,-1.5,"Periodic",9,2.868,0
6,-2,2,-3,"Periodic",16,5.325,0
6,-1,1,-1.5,"Aperiodic",4,0.867,1
6,-2,2,-3,"Aperiodic",9,2.654,0
6,-2,2,-3,"Aperiodic",9,2.843,0
6,4,4,6,"Periodic",3,0.948,1
6,2,2,3,"Periodic",3,0.773,1
6,4,4,6,"Periodic",3,0.846,1
6,4,4,6,"Periodic",3,0.836,1
6,-1,1,-1.5,"Periodic",4,1.14,1
6,-4,4,-6,"Periodic",4,1.213,0
6,0,0,0,"Periodic",19,6.113,0
6,4,4,6,"Aperiodic",6,2.044,1
6,-1,1,-1.5,"Periodic",5,1.561,0
6,-4,4,-6,"Periodic",5,1.648,0
6,-4,4,-6,"Aperiodic",9,3.29,0
6,2,2,3,"Periodic",6,1.758,1
6,-2,2,-3,"Periodic",5,1.552,0
6,1,1,1.5,"Aperiodic",6,1.778,1
6,2,2,3,"Aperiodic",9,2.873,1
6,-1,1,-1.5,"Aperiodic",9,2.955,0
6,1,1,1.5,"Periodic",8,2.625,1
6,2,2,3,"Aperiodic",3,0.8,1
6,-1,1,-1.5,"Periodic",8,2.658,0
6,0,0,0,"Periodic",3,0.863,0
6,4,4,6,"Aperiodic",4,0.846,1
6,-1,1,-1.5,"Aperiodic",5,1.915,0
6,4,4,6,"Aperiodic",5,1.701,1
6,1,1,1.5,"Aperiodic",5,1.429,0
6,-2,2,-3,"Periodic",5,1.378,0
6,1,1,1.5,"Periodic",7,2.258,1
7,1,1,2.86,"Periodic",4,1.176,1
7,1,1,2.86,"Periodic",5,1.484,1
7,-4,4,-11.44,"Aperiodic",2,0.687,0
7,0,0,0,"Aperiodic",5,1.351,1
7,1,1,2.86,"Aperiodic",9,2.51,1
7,4,4,11.44,"Aperiodic",4,0.823,1
7,0,0,0,"Periodic",5,1.555,0
7,-1,1,-2.86,"Aperiodic",3,0.676,0
7,-4,4,-11.44,"Aperiodic",2,0.627,0
7,-1,1,-2.86,"Periodic",5,1.565,1
7,-4,4,-11.44,"Aperiodic",2,0.622,0
7,1,1,2.86,"Periodic",5,1.354,1
7,4,4,11.44,"Periodic",2,0.616,1
7,0,0,0,"Aperiodic",3,0.742,0
7,4,4,11.44,"Periodic",3,0.935,1
7,-4,4,-11.44,"Periodic",3,0.865,0
7,0,0,0,"Aperiodic",4,1.189,1
7,1,1,2.86,"Aperiodic",5,1.684,1
7,2,2,5.72,"Aperiodic",3,0.64,1
7,2,2,5.72,"Aperiodic",3,0.657,1
7,2,2,5.72,"Periodic",3,0.855,1
7,-2,2,-5.72,"Periodic",2,0.657,0
7,-2,2,-5.72,"Periodic",2,0.537,0
7,-1,1,-2.86,"Periodic",2,0.442,0
7,1,1,2.86,"Periodic",3,0.749,0
7,-2,2,-5.72,"Aperiodic",3,0.524,0
7,-1,1,-2.86,"Aperiodic",2,0.386,0
7,1,1,2.86,"Aperiodic",3,0.955,1
7,2,2,5.72,"Aperiodic",2,0.45,1
7,4,4,11.44,"Aperiodic",3,0.671,1
7,0,0,0,"Periodic",2,0.494,0
7,4,4,11.44,"Aperiodic",3,0.893,1
7,-4,4,-11.44,"Periodic",2,0.625,0
7,4,4,11.44,"Aperiodic",5,1.463,1
7,4,4,11.44,"Periodic",6,1.77,0
7,0,0,0,"Periodic",6,1.915,0
7,-1,1,-2.86,"Periodic",3,0.672,0
7,2,2,5.72,"Periodic",6,1.811,1
7,-2,2,-5.72,"Periodic",6,1.694,0
7,-1,1,-2.86,"Periodic",2,0.541,0
7,0,0,0,"Aperiodic",2,0.778,1
7,2,2,5.72,"Aperiodic",6,1.798,1
7,-4,4,-11.44,"Periodic",4,1.224,0
7,4,4,11.44,"Periodic",4,1.149,1
7,2,2,5.72,"Periodic",4,1.095,1
7,-2,2,-5.72,"Periodic",4,1.308,0
7,-4,4,-11.44,"Periodic",2,0.589,0
7,-1,1,-2.86,"Periodic",3,0.826,0
7,-4,4,-11.44,"Periodic",2,0.447,0
7,2,2,5.72,"Periodic",2,0.602,1
7,1,1,2.86,"Aperiodic",3,0.671,1
7,1,1,2.86,"Aperiodic",2,0.593,1
7,2,2,5.72,"Periodic",2,0.533,1
7,4,4,11.44,"Aperiodic",3,0.642,1
7,-2,2,-5.72,"Periodic",4,1.143,0
7,-2,2,-5.72,"Aperiodic",3,0.832,1
7,0,0,0,"Aperiodic",3,0.641,0
7,0,0,0,"Periodic",2,0.47,0
7,-1,1,-2.86,"Aperiodic",3,0.622,1
7,1,1,2.86,"Periodic",5,1.438,1
7,4,4,11.44,"Periodic",3,0.883,1
7,-1,1,-2.86,"Aperiodic",5,1.437,1
7,-2,2,-5.72,"Aperiodic",3,0.672,0
7,-4,4,-11.44,"Aperiodic",3,0.508,0
7,2,2,5.72,"Aperiodic",5,1.272,1
7,-2,2,-5.72,"Aperiodic",4,0.777,0
7,-4,4,-11.44,"Aperiodic",2,0.583,0
7,-2,2,-5.72,"Aperiodic",2,0.536,0
7,0,0,0,"Periodic",5,1.361,1
7,-1,1,-2.86,"Aperiodic",3,0.935,0
7,2,2,5.72,"Aperiodic",3,0.873,1
7,1,1,2.86,"Aperiodic",4,1.166,1
7,4,4,11.44,"Periodic",3,0.835,1
7,1,1,2.86,"Aperiodic",4,0.992,1
7,-2,2,-5.72,"Periodic",3,0.773,1
7,2,2,5.72,"Periodic",2,0.608,1
7,0,0,0,"Periodic",6,1.712,1
7,0,0,0,"Aperiodic",5,1.429,0
7,2,2,5.72,"Periodic",3,0.996,1
7,1,1,2.86,"Aperiodic",3,1.071,1
7,0,0,0,"Periodic",3,0.674,1
7,-4,4,-11.44,"Aperiodic",3,0.597,0
7,2,2,5.72,"Aperiodic",2,0.478,1
7,1,1,2.86,"Periodic",3,0.873,1
7,4,4,11.44,"Periodic",2,0.528,1
7,0,0,0,"Periodic",4,1.071,0
7,-1,1,-2.86,"Periodic",3,0.735,0
7,-2,2,-5.72,"Aperiodic",3,0.805,1
7,-1,1,-2.86,"Periodic",4,1.224,1
7,0,0,0,"Aperiodic",3,0.719,0
7,2,2,5.72,"Aperiodic",6,1.519,1
7,-2,2,-5.72,"Aperiodic",3,0.836,0
7,-2,2,-5.72,"Aperiodic",3,0.621,0
7,-1,1,-2.86,"Aperiodic",5,1.613,0
7,-2,2,-5.72,"Aperiodic",3,0.934,0
7,-2,2,-5.72,"Aperiodic",2,0.618,0
7,1,1,2.86,"Aperiodic",11,3.563,1
7,-1,1,-2.86,"Periodic",7,2.254,1
7,4,4,11.44,"Periodic",3,0.907,1
7,-4,4,-11.44,"Periodic",7,2.042,0
7,-1,1,-2.86,"Aperiodic",3,0.75,0
7,-2,2,-5.72,"Periodic",3,0.904,1
7,4,4,11.44,"Aperiodic",3,0.644,0
7,2,2,5.72,"Periodic",3,0.804,1
7,-4,4,-11.44,"Aperiodic",4,1.239,0
7,1,1,2.86,"Periodic",5,1.607,1
7,-2,2,-5.72,"Periodic",2,0.569,0
7,4,4,11.44,"Periodic",5,1.354,1
7,-1,1,-2.86,"Periodic",7,2.096,1
7,2,2,5.72,"Periodic",6,1.737,1
7,-4,4,-11.44,"Aperiodic",2,0.599,0
7,1,1,2.86,"Periodic",13,4.202,0
7,1,1,2.86,"Aperiodic",6,1.836,1
7,-4,4,-11.44,"Periodic",3,0.827,0
7,0,0,0,"Aperiodic",9,2.599,0
7,2,2,5.72,"Periodic",4,1.09,1
7,-2,2,-5.72,"Periodic",2,0.575,0
7,0,0,0,"Periodic",3,0.721,0
7,-1,1,-2.86,"Aperiodic",3,0.656,1
7,-1,1,-2.86,"Periodic",4,1.102,0
7,1,1,2.86,"Periodic",9,2.807,1
7,4,4,11.44,"Aperiodic",3,0.692,1
7,0,0,0,"Aperiodic",5,1.204,1
7,-2,2,-5.72,"Periodic",2,0.646,0
7,2,2,5.72,"Aperiodic",4,1.193,1
7,-4,4,-11.44,"Aperiodic",2,0.521,0
7,-4,4,-11.44,"Periodic",2,0.562,0
7,2,2,5.72,"Aperiodic",7,1.86,1
7,-1,1,-2.86,"Aperiodic",7,1.779,0
7,1,1,2.86,"Periodic",3,0.768,1
7,4,4,11.44,"Aperiodic",3,0.596,1
7,0,0,0,"Periodic",3,0.671,1
7,4,4,11.44,"Periodic",2,0.647,1
7,-4,4,-11.44,"Periodic",2,0.499,0
7,0,0,0,"Aperiodic",4,1.125,0
7,-4,4,-11.44,"Periodic",2,0.64,0
7,-1,1,-2.86,"Aperiodic",5,1.451,1
7,4,4,11.44,"Aperiodic",3,0.648,1
7,-4,4,-11.44,"Aperiodic",3,0.623,0
7,4,4,11.44,"Aperiodic",7,1.725,1
7,-1,1,-2.86,"Aperiodic",7,2.487,0
7,1,1,2.86,"Periodic",8,2.386,1
7,1,1,2.86,"Aperiodic",10,3.202,1
7,-1,1,-2.86,"Periodic",10,3.227,0
7,4,4,11.44,"Aperiodic",3,0.785,1
7,0,0,0,"Aperiodic",9,2.935,0
7,0,0,0,"Aperiodic",5,1.41,1
7,-1,1,-2.86,"Periodic",10,3.244,1
7,-2,2,-5.72,"Aperiodic",4,0.985,1
7,-1,1,-2.86,"Aperiodic",7,2.337,0
7,4,4,11.44,"Periodic",6,1.782,1
7,4,4,11.44,"Aperiodic",2,0.435,1
7,-1,1,-2.86,"Periodic",2,0.513,0
7,-2,2,-5.72,"Aperiodic",2,0.664,0
7,-2,2,-5.72,"Aperiodic",2,0.676,0
7,4,4,11.44,"Periodic",2,0.593,1
7,0,0,0,"Periodic",5,1.64,0
7,1,1,2.86,"Aperiodic",3,0.671,0
7,-1,1,-2.86,"Aperiodic",3,0.791,0
7,4,4,11.44,"Aperiodic",3,0.65,1
7,-4,4,-11.44,"Aperiodic",3,0.551,0
7,-2,2,-5.72,"Aperiodic",3,0.602,0
7,-4,4,-11.44,"Aperiodic",2,0.64,0
7,0,0,0,"Aperiodic",4,0.816,1
7,2,2,5.72,"Aperiodic",2,0.445,1
7,1,1,2.86,"Periodic",2,0.622,1
7,-2,2,-5.72,"Periodic",3,0.877,0
7,4,4,11.44,"Periodic",3,0.719,1
7,2,2,5.72,"Aperiodic",3,0.772,0
7,-4,4,-11.44,"Periodic",2,0.614,0
7,1,1,2.86,"Periodic",6,1.95,1
7,-1,1,-2.86,"Aperiodic",8,2.413,0
7,-1,1,-2.86,"Periodic",3,0.973,0
7,0,0,0,"Periodic",6,1.962,1
7,-4,4,-11.44,"Aperiodic",4,1.155,0
7,4,4,11.44,"Aperiodic",7,2.086,1
7,-1,1,-2.86,"Periodic",9,2.893,0
7,-4,4,-11.44,"Periodic",2,0.608,0
7,-2,2,-5.72,"Periodic",3,0.833,0
7,-2,2,-5.72,"Aperiodic",5,1.536,0
7,-4,4,-11.44,"Periodic",5,1.467,0
